step_order,Timestamp,x_dif,y_dif,z_dif,rx_dif,ry_dif,rz_dif,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,x_t,y_t,z_t,rx_t,ry_t,rz_t
11003,20200717204323,0.85,-0.2,0.9,1.5708,1.5708,1.64061,-32.10528897969909,-8.242628136531536,-75.96045264726402,-95.73723686179464,-53.93864790407229,-0.07883784669441102,2046.3603,-944.8743999999999,-407.56415999999996,-92.25590000000001,-65.383791,-92.90103599999999
11004,20200717204328,0.85,-0.2,0.9,1.5708,1.5708,1.67552,-32.60032451469212,-8.274198111043239,-75.62068867475143,-96.0821574544634,-51.41041433727802,-0.0034050767173065795,2046.5887,-944.32899,-407.4749,-92.304415,-67.425826,-92.92287300000001
11005,20200717204332,0.85,-0.2,0.9,1.5708,1.5708,1.71042,-33.059607483268984,-8.303762733271995,-75.2534227280726,-96.4557259368887,-48.96250945336109,-0.021245504226568977,2046.659,-943.73372,-407.48875999999996,-92.37753400000001,-69.43820500000001,-93.065836
11006,20200717204347,0.85,-0.2,0.8,0.8726649999999999,1.5708,1.5708,-37.61370522208682,-0.2091576701547119,-75.67053600292782,-103.94199248806804,-12.471744213951169,-0.2584715746238267,2047.8586,-934.2895299999999,-507.85916000000003,92.937695,-81.70337,91.749832
11007,20200717204356,0.85,-0.2,0.8,1.0472,1.5708,1.5708,-36.795521490640006,0.43618933168632495,-79.45434928197179,-100.92078603434321,-23.188919771873216,-0.15151066751321438,2048.3629,-937.3044,-507.7896,-169.12856000000005,-90.997286,-170.18574999999998
11008,20200717204405,0.85,-0.2,0.8,1.22173,1.5708,1.5708,-35.41297433098933,0.8574714474589361,-82.59072025251791,-98.1843396047984,-34.57788834458616,-0.16454316552126008,2048.0668,-940.0984699999999,-507.82274000000007,-93.976343,-81.425274,-94.900124
11009,20200717204414,0.85,-0.2,0.8,1.39626,1.5708,1.5708,-33.49488352022988,1.128973228259628,-84.99313228750144,-96.13486957161544,-46.57705696911342,-0.02192852721414443,2047.5566,-942.60839,-507.85313,-92.331872,-71.362644,-93.05173900000001
11010,20200717204424,0.85,-0.2,0.8,1.5708,1.5708,1.5708,-31.111149909367597,1.250612168165902,-86.53438875640336,-94.72539339559361,-58.878288943233656,0.0054931641058813515,2046.4913000000001,-944.6431399999999,-507.85848,-91.99553300000001,-61.390741,-92.538115
11011,20200717204433,0.85,-0.2,0.8,1.7453299999999998,1.5708,1.5708,-28.30016167067627,1.3042180994783417,-87.26490994519517,-94.07909700268604,-71.79046581430188,-0.08498511087836962,2044.9568000000002,-946.88362,-507.8247,-91.860925,-51.326758,-92.369523
11012,20200717204449,0.85,-0.2,0.8,1.5708,0.8726649999999999,1.5708,-31.078892385501735,1.251992996452167,-86.54928565907676,-94.7122153663056,-59.00204782698191,39.89648366944704,2046.3669,-944.9360499999999,-507.68866,-91.89143700000001,-60.68713499999999,-52.605089
11013,20200717204455,0.85,-0.2,0.8,1.5708,1.0472,1.5708,-31.083705230980833,1.2293095973429378,-86.5424101655352,-94.61080183656745,-58.990588671079294,29.8778582553485,2046.3711,-944.86816,-507.72782,-92.08357500000001,-60.851547,-62.717044
11014,20200717204502,0.85,-0.2,0.8,1.5708,1.22173,1.5708,-31.096023823576143,1.2293095973429378,-86.53209692522285,-94.62970944380676,-58.92126077786847,19.897391830405663,2046.3694,-944.80909,-507.73546,-92.09756900000001,-61.070269,-72.772355
11015,20200717204509,0.85,-0.2,0.8,1.5708,1.39626,1.5708,-31.087085681972106,1.227246949280467,-86.55616115261834,-94.60507225861615,-59.00663148934296,9.888162924147254,2046.5172,-944.89204,-507.75942000000003,-92.10693300000001,-61.157391000000004,-82.807297
11016,20200717204523,0.85,-0.2,0.8,1.5708,1.7453299999999998,1.5708,-31.09739892228446,1.2567943827753634,-86.54126424994493,-94.77352185038457,-58.951627541010396,-10.034954711259777,2046.5442,-944.6427699999999,-507.76466,-91.91897300000001,-61.51937300000001,-102.59288000000001
11017,20200717204529,0.85,-0.2,0.8,1.5708,1.91986,1.5708,-31.0967113729303,1.2416682969839097,-86.53668058758389,-94.68757818111497,-58.95678416116658,-20.003217135166327,2046.5544,-944.53537,-507.79445,-92.058976,-61.66639000000001,-112.68964000000001
11018,20200717204536,0.85,-0.2,0.8,1.5708,2.0944,1.5708,-31.083705230980833,1.2629765973848248,-86.56590143513556,-94.7064857883543,-59.03012275894333,-30.03754159285146,2046.6321,-944.5493899999999,-507.92724,-92.005881,-61.765483,-122.65397
11019,20200717204543,0.85,-0.2,0.8,1.5708,2.26893,1.5708,-31.107024613242654,1.261601498676511,-86.54871270128163,-94.73513367811086,-58.905217959604805,-39.96139978763537,2046.6301,-944.4759499999999,-507.88507,-91.9864,-62.025464,-132.58006
11020,20200717204559,0.85,-0.2,0.8,1.5708,1.5708,1.39626,-28.312480263271578,1.3055931981866555,-87.26662881858056,-94.03440629466583,-71.73145116140341,-0.10421873110311623,2044.9427,-946.8107,-507.94495,-91.747523,-51.37702,-92.229655
11021,20200717204603,0.85,-0.2,0.8,1.5708,1.5708,1.43117,-28.889964424983937,1.302161180993822,-87.20131162993563,-94.0911291163838,-69.14282784300235,-0.08703400795375744,2045.3455000000001,-946.53985,-507.8294,-91.79044400000001,-53.403898999999996,-92.29262899999999
11022,20200717204608,0.85,-0.2,0.8,1.5708,1.5708,1.4660799999999998,-29.470141488333407,1.3062807475408127,-87.08099049295816,-94.27161082185,-66.55019382003539,-0.03905864748562724,2045.5915,-945.85291,-507.97096,-91.77107500000001,-55.410810999999995,-92.289101
11023,20200717204612,0.85,-0.2,0.8,1.5708,1.5708,1.50098,-30.027056465200562,1.269181730306092,-86.92285414150206,-94.33921984167543,-63.98563472902981,-0.0061371801267643,2045.9052000000001,-945.53643,-507.77815000000004,-91.90129200000001,-57.41403199999999,-92.38257
11024,20200717204617,0.85,-0.2,0.8,1.5708,1.5708,1.53589,-30.561855271175677,1.2554250136450007,-86.76128004327516,-94.44636294936491,-61.46462043045419,-0.035643589843529486,2046.201,-945.23749,-507.86724000000004,-92.02390600000001,-59.40334,-92.54304499999999
11025,20200717204626,0.85,-0.2,0.8,1.5708,1.5708,1.6057,-31.599997500173217,1.2471858805510194,-86.30864338512181,-94.96259792277776,-56.497019050890444,0.025384436747035017,2046.7956000000001,-944.2658799999999,-507.79756000000003,-92.019203,-63.319486999999995,-92.59226699999999
11026,20200717204630,0.85,-0.2,0.8,1.5708,1.5708,1.64061,-32.1162897693656,1.199051696182079,-86.02560223432718,-95.10698328715074,-53.904270436364435,-0.07744441333665285,2047.0307,-943.96804,-507.79321,-92.270773,-65.40587500000001,-92.913204
11027,20200717204635,0.85,-0.2,0.8,1.5708,1.5708,1.67552,-32.57626028729663,1.1688224429109768,-85.70932953141498,-95.4203912010873,-51.5513619548802,-0.02807573410232352,2047.1772,-943.4562199999999,-507.69361000000004,-92.33690100000001,-67.32671700000002,-92.96535100000001
11028,20200717204639,0.85,-0.2,0.8,1.5708,1.5708,1.71042,-33.053419539081574,1.1708793613954964,-85.35123090945821,-95.87417377483091,-48.968009848194356,0.024011114207885948,2047.3315000000002,-943.00308,-507.80935,-92.244893,-69.42643600000001,-92.939539
11029,20200717204721,0.85,-0.2,0.7,0.8726649999999999,1.5708,1.5708,-37.63501925206569,-12.984770623711308,-61.29101421852955,74.01984459515592,12.441205563470696,-179.82452287519425,2048.8705,-934.38173,-607.38021,91.926778,-81.606098,90.71030499999999
11030,20200717204918,0.85,-0.2,0.7,1.5708,0.8726649999999999,1.5708,-31.115962754846695,-11.240916278451135,-72.87392900489428,84.15260320204453,58.852505842452764,-140.09104569846195,2046.9347,-944.1414299999999,-607.32506,-91.84823800000001,-60.825365999999995,-52.500637
11031,20200717204924,0.85,-0.2,0.7,1.5708,1.0472,1.5708,-31.100149119701083,-11.22854039007631,-72.89340956992872,84.12166348110746,58.90579091739993,-150.0020696386349,2046.8705,-944.10218,-607.39243,-91.80612500000001,-60.96969399999999,-62.434182
11032,20200717204931,0.85,-0.2,0.7,1.5708,1.22173,1.5708,-31.100149119701083,-11.242921630734093,-72.86762646914784,84.15775982220072,58.8845914789801,-160.01336119295578,2046.8628,-944.1193099999999,-607.41616,-91.91950600000001,-61.152221000000004,-72.52154900000001
11033,20200717204938,0.85,-0.2,0.7,1.5708,1.39626,1.5708,-31.124213347096582,-11.203788613326656,-72.93523548897328,84.07983756206292,58.90063429724376,-169.98912936397855,2046.9865,-943.88541,-607.56876,-91.75445500000001,-61.284838,-82.39247
11034,20200717205455,0.85,-0.2,0.6,0.8726649999999999,1.5708,1.5708,-37.62132556076206,-3.146031038972032,-72.63156785755393,75.65793093143495,12.461832044095406,-179.8972885151759,2049.4754000000003,-933.2902799999999,-707.6829,92.129647,-81.58850100000001,91.01103699999999
11035,20200717205524,0.85,-0.2,0.6,1.0472,1.5708,1.5708,-36.791396194515066,-75.9100323612925,76.43371578604209,-0.5704745960467262,23.196310927430403,-179.9775026064942,2050.1791000000003,-936.5467,-706.4564299999998,-164.48713999999995,-91.195408,-165.48418000000004
11036,20200717205659,0.85,-0.2,0.6,1.5708,0.8726649999999999,1.5708,-31.08920562581409,-81.84358328766731,83.57678061793806,-1.701719029006253,58.96938923265945,-140.05666823075407,2048.3633,-943.9723899999999,-706.27898,-91.734668,-60.634364999999995,-52.271727
11037,20200717205706,0.85,-0.2,0.6,1.5708,1.0472,1.5708,-31.106337063888496,-81.83728075192089,83.5796454069137,-1.6921277155157628,58.90063429724376,-150.06337612271392,2048.4052,-943.92039,-706.47127,-91.80260200000001,-60.875946,-62.376787
11038,20200717205712,0.85,-0.2,0.6,1.5708,1.22173,1.5708,-31.087085681972106,-81.83728075192089,83.55844596849387,-1.6598873803837515,59.00204782698191,-160.0024749948483,2048.3876,-943.83686,-706.31473,-91.843075,-60.952769,-72.35349399999998
11039,20200717205719,0.85,-0.2,0.6,1.5708,1.39626,1.5708,-31.098774020992774,-81.84759399223323,83.60943921226051,-1.7902352787760136,58.89146697252166,-169.96277330540255,2048.3508,-943.8953899999999,-706.49927,-91.707756,-61.204454999999996,-82.222245
11040,20200717205928,0.85,-0.2,0.6,1.5708,1.5708,1.43117,-28.90234031335876,-82.40622784248579,84.23109841997746,-1.8245497211263988,69.11819065781172,-179.97521077531368,2047.2593000000002,-945.55125,-706.46073,-91.610652,-53.354794999999996,-92.00800199999999
11041,20200717210038,0.85,-0.2,0.6,1.5708,1.5708,1.53589,-30.56048017246736,-1.6882201433529707,-83.79049387552185,85.46926021525518,61.51103001185979,-179.99526429814324,2047.4945000000002,-943.6495699999999,-707.62225,-91.761913,-59.379419999999996,-92.337989
11042,20200717210104,0.85,-0.2,0.6,1.5708,1.5708,1.6057,-31.5889967105067,-1.6957889158266488,-83.36421327594451,85.05787651835124,56.510139784398945,-179.99354542475785,2047.8852000000002,-942.96269,-707.69699,-91.86979000000001,-63.398761,-92.508568
11043,20200717210220,0.85,-0.2,0.5,0.8726649999999999,1.5708,1.5708,-37.61445006722049,6.171328411354097,-81.68601989400634,75.29524864711713,12.450831254428893,-179.7918642808718,2050.1823,-932.8781399999999,-807.14727,91.909192,-81.572371,90.73804399999999
11044,20200717210451,0.85,-0.2,0.5,1.5708,1.0472,1.5708,-31.104274415826026,-80.7486609411723,92.42095714357744,-11.724091587084958,58.91037457976099,-150.00894513217648,2049.1245,-943.05025,-806.49064,-91.678353,-60.839295,-62.226478
11045,20200717210458,0.85,-0.2,0.5,1.5708,1.22173,1.5708,-31.11390010678422,-80.7486609411723,92.38772559145985,-11.591681040630224,58.86511091394565,-160.0265392222438,2049.1498,-943.0620399999999,-806.37896,-91.87342500000001,-61.053797,-72.389604
11046,20200717210504,0.85,-0.2,0.5,1.5708,1.39626,1.5708,-31.11390010678422,-80.74808798337718,92.38428784468907,-11.589618392567754,58.88000781661905,-170.03210119861336,2049.2101000000002,-942.95134,-806.3937099999998,-91.889184,-61.191572,-82.398549
11047,20200717210654,0.85,-0.2,0.5,1.5708,1.5708,1.39626,-28.299416825542597,-81.37433085345516,93.1468946700082,-11.815363763849298,71.76410975572587,-179.97578373310878,2047.6365,-945.18778,-806.57155,-91.569336,-51.279073,-91.938202
11048,20200717210823,0.85,-0.2,0.5,1.5708,1.5708,1.5708,-31.078892385501735,-80.76126601266519,92.42897855270927,-11.695271809989876,59.00605853154783,-179.98781584680654,2049.1603,-942.94971,-806.5169,-91.790048,-61.279572,-92.28400500000001
11049,20200717211000,0.85,-0.2,0.4,0.8726649999999999,1.5708,1.5708,-37.615825165928804,-69.86418170707206,88.86174332022476,-19.210759208720887,12.400640151575434,-179.8004586477988,2051.1671,-932.1686199999999,-905.12134,91.444457,-81.65206700000003,90.256965
11050,20200717211009,0.85,-0.2,0.4,1.0472,1.5708,1.5708,-36.787270898390126,-72.59146081189479,92.58081236841893,-20.019890207004632,23.281624343125383,-179.99984796050433,2051.6146,-934.89659,-905.52201,-148.43807,-91.14686400000001,-149.47087
11051,20200717211020,0.85,-0.2,0.4,1.22173,1.5708,1.5708,-35.4054112880936,-74.93027453161879,95.67306558873999,-20.783069990118893,34.61358361522281,-179.95343837909869,2051.2394,-937.39882,-905.8621499999999,-92.702438,-81.324348,-93.523927
11052,20200717211135,0.85,-0.2,0.4,1.5708,0.8726649999999999,1.5708,-31.104274415826026,-78.06378071318927,99.62131775498649,-21.53668137805446,58.90063429724376,-140.0383335813099,2049.7056000000002,-942.09244,-905.726,-91.698234,-60.666505,-52.241119
11053,20200717211142,0.85,-0.2,0.4,1.5708,1.0472,1.5708,-31.11390010678422,-78.07122916452597,99.6195988816011,-21.53530627934615,58.8771430276434,-149.98659977816638,2049.7393,-942.0419499999999,-905.66513,-91.715051,-60.86183100000001,-62.261139
11054,20200717211148,0.85,-0.2,0.4,1.5708,1.22173,1.5708,-31.095336274221985,-78.05575930405743,99.5989724009764,-21.475604077093514,58.89547767708759,-160.03054992680973,2049.6385,-942.02215,-905.83271,-91.829397,-61.013806,-72.373846
11055,20200717211155,0.85,-0.2,0.4,1.5708,1.39626,1.5708,-31.09333092193903,-78.06492662877953,99.61157747246928,-21.48929776839714,58.97339993722537,-170.0366848609744,2049.7736,-941.93698,-905.80252,-91.83055800000001,-61.105376,-82.37391400000003
11056,20200717211345,0.85,-0.2,0.4,1.5708,1.5708,1.39626,-28.31591801004236,-78.66194865130586,100.3799138757397,-21.766552045460948,71.69650073590043,-179.9700541551575,2048.2418000000002,-944.0953,-905.93417,-91.49145500000003,-51.316075,-91.886318
11057,20200717211349,0.85,-0.2,0.4,1.5708,1.5708,1.43117,-28.898215017233817,-78.5920478002999,100.30256457339704,-21.74804550867822,69.11475291104095,-179.98781584680654,2048.5638,-943.6408299999999,-905.9878699999999,-91.532199,-53.368974,-91.952472
11058,20200717211436,0.85,-0.2,0.4,1.5708,1.5708,1.53589,-30.553661974705307,-78.24884608101652,99.85966819776093,-21.616265215798133,61.54769931074817,-179.99927500270914,2049.5697,-942.31337,-905.85393,-91.693768,-59.239247,-92.195527
11059,20200717211522,0.85,-0.2,0.4,1.5708,1.5708,1.64061,-32.09159528839547,-77.65812659423665,99.14690870061818,-21.562750957732913,54.00448075473282,-179.99526429814324,2050.1724,-941.25906,-905.92826,-91.74912900000001,-65.29885900000001,-92.388517
11060,20200717211547,0.85,-0.2,0.4,1.5708,1.5708,1.71042,-33.057544835206514,-77.11037894209159,98.45534864189528,-21.405588634528527,48.9630251153767,-179.99583725593837,2050.5598,-940.3134699999999,-905.87055,-91.919385,-69.378371,-92.61085
11061,20200717211629,0.85,-0.3,0.9,1.0472,1.5708,1.5708,-42.70242987954122,-56.46831386535439,15.138404384049045,41.175955721753695,17.37064795387873,-179.9568761258695,2098.6337000000003,-852.60276,-405.62417,-165.04833000000005,-91.217945,-166.20435
11062,20200717211638,0.85,-0.3,0.9,1.22173,1.5708,1.5708,-41.66950156647938,-62.5114143221582,25.397672072102537,37.05106066726835,28.322621616245392,-179.96031387264026,2098.0398,-855.0036900000002,-406.02083999999996,-92.771012,-81.47001,-93.64210100000001
11063,20200717211723,0.85,-0.3,0.9,1.39626,1.5708,1.5708,-40.116327575438746,-8.978764311715617,-69.99195129538623,-100.96032012220724,-39.91837065722105,-0.14189414387973862,2096.8798,-856.92602,-406.54238999999995,-92.516038,-71.407038,-93.237571
11064,20200717211733,0.85,-0.3,0.9,1.5708,1.5708,1.5708,-38.05992475293471,-8.644729917154349,-72.24138359906985,-99.08903996330996,-52.00050357048326,-0.10214233205356212,2095.5860000000002,-859.5045400000002,-406.57261,-92.06813100000001,-61.393757,-92.66972700000001
11065,20200717211742,0.85,-0.3,0.9,1.7453299999999998,1.5708,1.5708,-35.60107637513078,-8.472842578615095,-73.59241807998832,-97.93682183730189,-64.40217504608992,-0.0802037780780029,2094.1437,-861.6638800000002,-406.60868,-91.925923,-51.431654,-92.385586
11066,20200717211758,0.85,-0.3,0.9,1.5708,0.8726649999999999,1.5708,-38.06949314811339,-8.661918651008273,-72.24539430363576,-99.00023150506469,-51.93862412860912,39.84233915780719,2095.5505000000003,-859.7246900000002,-406.42136,-92.103609,-60.812124,-52.753195
11067,20200717211805,0.85,-0.3,0.9,1.5708,1.0472,1.5708,-38.07499354294665,-8.650230311987604,-72.22992444316723,-99.09935320362233,-51.93312373377587,29.91280868085148,2095.5458,-859.61572,-406.42998,-92.001517,-60.977624,-62.618987
11068,20200717211811,0.85,-0.3,0.9,1.5708,1.22173,1.5708,-38.074305993592496,-8.663293749716587,-72.2276326119867,-99.0248686902553,-51.94481207279654,19.887078590093306,2095.5857,-859.5363099999998,-406.47477,-92.129491,-61.126432,-72.770733
11069,20200717211818,0.85,-0.3,0.9,1.5708,1.39626,1.5708,-38.06473759841381,-8.663293749716587,-72.24768613481629,-99.0248686902553,-51.98193973792101,9.886787825438946,2095.6423,-859.7304300000001,-406.41326,-92.11646900000001,-61.261171,-82.78900600000003
11070,20200717211832,0.85,-0.3,0.9,1.5708,1.7453299999999998,1.5708,-38.07293089488417,-8.632354028779522,-72.23966472568446,-99.16868109683315,-51.9406867766716,-9.978690255777925,2095.6582000000003,-859.43921,-406.55933,-91.977332,-61.607988000000006,-102.54794000000001
11071,20200717211838,0.85,-0.3,0.9,1.5708,1.91986,1.5708,-38.0708682468217,-8.63435938106248,-72.23966472568446,-99.1715458858088,-51.96750120148372,-19.96889696323799,2095.7152,-859.3814800000002,-406.52362999999997,-91.979399,-61.740927000000006,-112.60553
11072,20200717211845,0.85,-0.3,0.9,1.5708,2.0944,1.5708,-38.06267495035134,-8.63304157813368,-72.26029120630916,-99.08732108992457,-52.003253767899885,-30.01485246416428,2095.717,-859.37067,-406.65612,-92.079502,-61.87166800000001,-122.64025000000001
11073,20200717211852,0.85,-0.3,0.9,1.5708,2.26893,1.5708,-38.08805698067563,-8.633729127487836,-72.24711317702116,-99.17498363257958,-51.8780624896638,-40.004543509608716,2095.837,-859.4445400000001,-406.47817,-91.954448,-62.133714,-132.58495
11074,20200717211908,0.85,-0.3,0.9,1.5708,1.5708,1.39626,-35.60588922060988,-8.468717282490159,-73.60101244691528,-97.92937338596519,-64.40561279286071,-0.09047633838690343,2094.1886,-861.6960800000002,-406.63174,-91.757067,-51.442910999999995,-92.207022
11075,20200717211912,0.85,-0.3,0.9,1.5708,1.5708,1.43117,-36.11249850306455,-8.49215125631101,-73.40162313420976,-98.09209339978233,-61.91038159506598,-0.08635104226196151,2094.3940000000002,-861.2632300000002,-406.66414999999995,-91.822129,-53.448291999999995,-92.30492199999999
11076,20200717211917,0.85,-0.3,0.9,1.5708,1.5708,1.4660799999999998,-36.625925983281284,-8.514783089218676,-73.17988846749414,-98.32872496917135,-59.41228560829558,0.010986351130074509,2094.8112,-860.8958800000001,-406.59841,-91.818854,-55.437258,-92.25405400000001
11077,20200717211921,0.85,-0.3,0.9,1.5708,1.5708,1.50098,-37.104403037995034,-8.575344728164005,-72.90486872583134,-98.46107821984658,-57.01073301000474,-0.11927262421238348,2095.1391,-860.5275300000001,-406.44038,-91.98779400000001,-57.36703,-92.529573
11078,20200717211926,0.85,-0.3,0.9,1.5708,1.5708,1.53589,-37.59863643207488,-8.581475376571904,-72.59203376968992,-98.88735881942391,-54.42560473415398,-0.050724641152285935,2095.2635,-859.9639400000001,-406.59648999999996,-91.876652,-59.450002999999995,-92.46148199999999
11079,20200717211935,0.85,-0.3,0.9,1.5708,1.5708,1.6057,-38.49921149446151,-8.683232680987139,-71.86953399002994,-99.47865126399891,-49.58978364747031,0.021951216342831613,2095.8971,-859.0319400000001,-406.48864,-92.048759,-63.388318999999996,-92.59759
11080,20200717211940,0.85,-0.3,0.9,1.5708,1.5708,1.64061,-38.93643558792584,-8.736116685477715,-71.4466911372234,-99.86539777571222,-47.106011605578196,-0.05209068712743685,2096.1007,-858.56104,-406.53520999999995,-92.11908500000001,-65.454375,-92.78814
11081,20200717211944,0.85,-0.3,0.9,1.5708,1.5708,1.67552,-39.34552745364925,-8.822060354747338,-70.99233560568464,-100.11864512116006,-44.69718244328919,-0.06853778441134421,2096.3701,-857.9460699999998,-406.56356,-92.430975,-67.44160400000001,-93.04065100000001
11082,20200717211948,0.85,-0.3,0.9,1.5708,1.5708,1.71042,-39.742930980351986,-8.891502839517193,-70.52594796044816,-100.51226712641493,-42.26893001174525,-0.1432600752633305,2096.69,-857.5484599999999,-406.53571999999997,-92.56747800000001,-69.45523700000001,-93.276863
11083,20200717212003,0.85,-0.3,0.8,0.8726649999999999,1.5708,1.5708,-43.234994150115334,-1.5727634180561585,-69.19668587574465,-108.8413545942317,-6.778549082633743,-0.43537343978605864,2098.6229000000003,-847.41411,-506.80282,92.837913,-81.673489,91.649678
11084,20200717212012,0.85,-0.3,0.8,1.0472,1.5708,1.5708,-42.70105478083291,-0.6098734658711022,-73.57866709290518,-105.69696221455375,-17.37316896817731,-0.18784765088041117,2098.7239,-849.9526400000001,-506.80742000000004,-156.6704,-90.95116200000001,-157.68552
11085,20200717212021,0.85,-0.3,0.8,1.22173,1.5708,1.5708,-41.66537627035444,0.09254929968968674,-77.3281029042413,-102.66143181595064,-28.40604427121644,-0.15151066751321438,2098.4311000000002,-853.49642,-506.84935,-94.00335,-81.38704000000003,-94.86333900000001
11086,20200717212030,0.85,-0.3,0.8,1.39626,1.5708,1.5708,-40.123833322554965,0.5557724990236693,-80.26852230885268,-100.20344287483941,-39.85162107408831,-0.07952081238620697,2097.5407,-856.26691,-506.84961,-92.525832,-71.452733,-93.20204500000001
11087,20200717212040,0.85,-0.3,0.8,1.5708,1.5708,1.5708,-38.061987400997175,0.8471696663024839,-82.43945939460336,-98.37685342396236,-51.973001596316976,-0.040424693460772425,2096.2847,-858.92021,-506.80205,-92.05756000000001,-61.419731999999996,-92.60601600000001
11088,20200717212049,0.85,-0.3,0.8,1.7453299999999998,1.5708,1.5708,-35.60107637513078,0.9853384385982821,-83.73606288498442,-97.19656036599285,-64.41592603317306,-0.08498511087836962,2094.9149,-861.08186,-506.73497000000003,-91.973815,-51.420271,-92.415524
11089,20200717212104,0.85,-0.3,0.8,1.5708,0.8726649999999999,1.5708,-38.0708682468217,0.8197020696039122,-82.43487573224232,-98.25424045580434,-51.97987708985855,39.82245752231615,2096.3396000000002,-858.9634699999999,-506.55135,-92.11134200000001,-60.76852199999999,-52.778670999999996
11090,20200717212111,0.85,-0.3,0.8,1.5708,1.0472,1.5708,-38.05648700616392,0.8492323143649549,-82.43888643680823,-98.35679990113277,-52.01287945885808,29.904558088601593,2096.1774,-858.9510300000002,-506.73522,-92.021555,-60.91601500000001,-62.634875
11091,20200717212118,0.85,-0.3,0.8,1.5708,1.22173,1.5708,-38.073618444238335,0.8485390354328409,-82.43888643680823,-98.37456159278182,-51.91725280285075,19.904897577521876,2096.2684,-859.01747,-506.75568,-92.024371,-61.15801199999999,-72.70950899999998
11092,20200717212125,0.85,-0.3,0.8,1.5708,1.39626,1.5708,-38.051674160684826,0.8361631470580209,-82.43372981665206,-98.32643313799085,-52.039751179449716,9.899793967388415,2096.2414,-858.85465,-506.70912,-92.096647,-61.215883,-82.76956200000001
11093,20200717212138,0.85,-0.3,0.8,1.5708,1.7453299999999998,1.5708,-38.06473759841381,0.8478572156566409,-82.43201094326666,-98.34935144979607,-51.97437669502529,-10.068530038054444,2096.3168,-858.6847,-506.87018,-92.113366,-61.580719,-102.71257
11094,20200717212145,0.85,-0.3,0.8,1.5708,1.91986,1.5708,-38.06542514776797,0.8485390354328409,-82.43372981665206,-98.38372891750392,-51.970251398900345,-20.034787109678035,2096.3572,-858.6954900000001,-506.80602,-92.06905800000001,-61.744424,-112.72245000000001
11095,20200717212152,0.85,-0.3,0.8,1.5708,2.0944,1.5708,-38.05236171003898,0.861613932317732,-82.44117826798876,-98.48113174267615,-52.02456779787875,-29.95245736027453,2096.3579,-858.7774000000001,-506.68831,-91.916509,-61.862062,-122.51518999999999
11096,20200717212159,0.85,-0.3,0.8,1.5708,2.26893,1.5708,-38.081869036488214,0.862989031026046,-82.43143798547155,-98.50003934991547,-51.91455990121363,-39.94077330701066,2096.5214,-858.6425300000001,-506.70660000000004,-91.90724200000001,-62.100621000000004,-132.52147
11097,20200717212214,0.85,-0.3,0.8,1.5708,1.5708,1.39626,-35.58732538804764,1.0141754044272162,-83.7320521804185,-97.32490291210215,-64.44285504954422,-0.047965219115156374,2094.7572,-861.10005,-506.78047000000004,-91.652963,-51.42435,-92.119557
11098,20200717212219,0.85,-0.3,0.8,1.5708,1.5708,1.43117,-36.100810164043885,0.9867078077286445,-83.55730005290361,-97.41714911711823,-61.97799061489141,-0.1055846624867081,2095.1361,-860.6776400000002,-506.81940000000003,-91.78126300000001,-53.399529,-92.30426
11099,20200717212223,0.85,-0.3,0.8,1.5708,1.5708,1.4660799999999998,-36.625925983281284,0.9736443699996618,-83.33843017516364,-97.67956378728813,-59.42431772199333,0.02744439190786887,2095.5903000000003,-860.23454,-506.8130400000001,-91.746064,-55.416993999999995,-92.20496100000001
11100,20200717212228,0.85,-0.3,0.8,1.5708,1.5708,1.50098,-37.098215093807624,0.9248512841663208,-83.0645563490911,-97.84113788551502,-57.025916391575706,-0.05553307485636235,2095.7383,-859.74256,-506.74811,-91.888041,-57.357732999999996,-92.415021
11101,20200717212232,0.85,-0.3,0.8,1.5708,1.5708,1.53589,-37.60545462983694,0.8911556362346773,-82.75515913972045,-98.15168101047594,-54.420791888674884,-0.06993121776910237,2096.0541000000003,-859.2645699999999,-506.69812,-91.906784,-59.452774999999995,-92.50143299999999
11102,20200717212241,0.85,-0.3,0.8,1.5708,1.5708,1.6057,-38.50602969222357,0.7990641298233,-82.08766330839305,-98.65359203901053,-49.53546724849191,-0.1302550792294511,2096.5976,-858.4332,-506.7676,-92.176855,-63.44240400000001,-92.828295
11103,20200717212246,0.85,-0.3,0.8,1.5708,1.5708,1.64061,-38.947436377592346,0.7399463445217017,-81.66138270881571,-99.00596108301599,-47.0771345327036,-0.1000934349781743,2096.9056,-857.7663300000002,-506.70482,-92.285167,-65.48034,-92.915481
11104,20200717212250,0.85,-0.3,0.8,1.5708,1.5708,1.67552,-39.34483990429509,0.6945852758811943,-81.26546887238031,-99.38583210118772,-44.76736977319271,-0.1254468174127132,2097.2283,-857.3759599999998,-506.71487,-92.335632,-67.37556000000001,-93.049344
11105,20200717212255,0.85,-0.3,0.8,1.5708,1.5708,1.71042,-39.744993628414456,0.6293139238598909,-80.77043333738729,-99.8482090418583,-42.27861299848296,-0.07402901191987803,2097.3799,-856.75196,-506.71018000000004,-92.41971000000001,-69.44910300000001,-93.122343
11106,20200717212356,0.85,-0.3,0.7,1.0472,1.5708,1.5708,-42.70655517566617,-13.486567060686884,-58.94818979423962,72.28836613827058,17.33140034491227,-179.86749470982906,2099.6447000000003,-850.3890099999999,-606.2053000000001,-174.63643,-91.16663700000001,-175.67306
