,x_t,y_t,z_t,x_m,y_m,z_m,j1_t,j2_t,j3_t,j4_t,j5_t,j6_t
1091,-0.617149313,-0.252133239,0.4,-0.642894552,-0.274950203,0.397395142,0.156301507,-1.113221482,1.051397414,0.062151627,1.00901751,1.536351817
1092,-0.586291847,-0.239526577,0.4,-0.611873595,-0.262292918,0.397458721,0.142292685,-1.202047547,1.178890086,0.023487972,0.995008689,1.536346361
1093,-0.555434382,-0.226919915,0.4,-0.5809693300000001,-0.249602312,0.397412606,0.126470637,-1.286763935,1.293029936,-0.005932017,0.979186643,1.536340067
1094,-0.524576916,-0.214313253,0.4,-0.550006109,-0.236870473,0.397562229,0.10845623,-1.369082257,1.396795466,-0.027375075,0.961172238,1.536332731
1095,-0.49371945,-0.201706591,0.4,-0.519069675,-0.224205351,0.397582075,0.087758197,-1.45017809,1.491996077,-0.041474816,0.940474207,1.536324065
1096,-0.462861985,-0.189099929,0.4,-0.488184722,-0.211519991,0.397638699,0.063721242,-1.530985919,1.579824834,-0.048489511,0.916437254,1.536313665
1097,-0.432004519,-0.176493267,0.4,-0.457230273,-0.19881702,0.397814995,0.035458593,-1.612263145,1.661029059,-0.048408616,0.888174608,1.536300935
1098,-0.401147053,-0.163886605,0.4,-0.426327802,-0.1861204779999999,0.3978362159999999,0.00173353,-1.694690083,1.736074888,-0.041017218,0.85444955,1.536284957
1099,-0.370289588,-0.151279943,0.4,-0.395566503,-0.173341984,0.39773547,-0.039234256,-1.778915439,1.805216066,-0.025919118,0.813481771,1.536264244
1100,-0.389217948,-0.092246348,0.4,-0.414521767,-0.114457558,0.397661935,-0.221790897,-1.763009072,1.792737802,-0.02925897,0.630925157,1.536147086
1101,-0.421652777,-0.099933544,0.4,-0.446960846,-0.122200823,0.397713402,-0.179167438,-1.679438262,1.722741845,-0.042859435,0.6735486,1.536179352
1102,-0.454087606,-0.10762074,0.4,-0.479498527,-0.129918548,0.397595533,-0.143900862,-1.597491116,1.646803097,-0.048886357,0.708815169,1.5362034
1103,-0.486522435,-0.115307935,0.4,-0.5119891049999999,-0.137649621,0.397455728,-0.114227057,-1.516534733,1.564636623,-0.047690311,0.738488969,1.536222147
1104,-0.518957264,-0.122995131,0.4,-0.544470419,-0.1453785739999999,0.397433261,-0.088907193,-1.435890985,1.475735008,-0.039443444,0.76380883,1.5362372
1105,-0.551392093,-0.130682327,0.4,-0.577049045,-0.153107503,0.397335727,-0.067044767,-1.354785489,1.379285847,-0.024108619,0.785671254,1.536249571
1106,-0.583826922,-0.138369522,0.4,-0.609590417,-0.1609074029999999,0.397186807,-0.047974508,-1.27227171,1.274028426,-0.001372232,0.80474151,1.536259932
1107,-0.616261751,-0.146056718,0.4,-0.6420904709999999,-0.168639403,0.397270777,-0.031192079,-1.187097126,1.157986139,0.02948941,0.821523938,1.536268745
1108,-0.64869658,-0.153743914,0.4,-0.674695409,-0.176421716,0.397204845,-0.016308038,-1.09743423,1.027916074,0.069891431,0.83640798,1.536276347
1109,-0.681131409,-0.16143111,0.4,-0.7072976360000001,-0.184241642,0.397020578,-0.003016798,-1.000249026,0.878003546,0.12261429,0.849699227,1.536282998
1110,-0.681131409,-0.16143111,0.344444444,-0.706846545,-0.1843465769999999,0.3415453049999999,-0.003016815,-1.00809057,1.032345351,-0.023885509,0.849699036,1.536282351
1111,-0.64869658,-0.153743914,0.344444444,-0.6742571860000001,-0.1765099,0.341613555,-0.016308039,-1.097241873,1.169380205,-0.0717648,0.836407972,1.536275995
1112,-0.616261751,-0.146056718,0.344444444,-0.6416988229999999,-0.1687256559999999,0.341859617,-0.03119208,-1.181448198,1.291891429,-0.110064567,0.821523933,1.536268411
1113,-0.583826922,-0.138369522,0.344444444,-0.609188803,-0.161042233,0.341789478,-0.047975371,-1.262713702,1.403474176,-0.140375746,0.804740645,1.536259593
1114,-0.551392093,-0.130682327,0.344444444,-0.5766549599999999,-0.153257602,0.341825062,-0.067045389,-1.34239323,1.50629735,-0.163512124,0.785670629,1.536249216
1115,-0.518957264,-0.122995131,0.344444444,-0.5441231169999999,-0.145483831,0.342008588,-0.088907497,-1.421533493,1.601770836,-0.179836483,0.763808523,1.536236818
1116,-0.486522435,-0.115307935,0.344444444,-0.51169055,-0.137743269,0.342026831,-0.114227058,-1.50099617,1.690806526,-0.189398464,0.738488966,1.536221728
1117,-0.454087606,-0.10762074,0.344444444,-0.479138498,-0.130035007,0.34213193,-0.143900862,-1.581574097,1.774007638,-0.192007563,0.708815166,1.536202938
1118,-0.421652777,-0.099933544,0.344444444,-0.446573236,-0.122306611,0.342172335,-0.179167438,-1.664012944,1.851720286,-0.187262794,0.673548596,1.536178845
1119,-0.389217948,-0.092246348,0.344444444,-0.414125511,-0.114626127,0.342166467,-0.2217909,-1.749077004,1.924107031,-0.17455995,0.630925144,1.536146732
1120,-0.389217948,-0.092246348,0.288888889,-0.413778488,-0.114813632,0.28670154,-0.221790924,-1.713590191,2.041343265,-0.327282858,0.630924965,1.536146636
1121,-0.421652777,-0.099933544,0.288888889,-0.446278269,-0.1225236929999999,0.286738995,-0.179167438,-1.628040821,1.965583368,-0.337098419,0.673548601,1.536179375
1122,-0.454087606,-0.10762074,0.288888889,-0.478826571,-0.130228592,0.286555142,-0.143900862,-1.546058356,1.885130889,-0.338646919,0.708815169,1.536203414
1123,-0.486522435,-0.115307935,0.288888889,-0.511303913,-0.137943393,0.286579571,-0.114227057,-1.466677166,1.79988534,-0.332796597,0.738488968,1.536222151
1124,-0.518957264,-0.122995131,0.288888889,-0.543817949,-0.1456741429999999,0.286508675,-0.088907193,-1.389019187,1.709573233,-0.320153462,0.76380883,1.536237196
1125,-0.551392093,-0.130682327,0.288888889,-0.5763423129999999,-0.15338369,0.286336932,-0.067044767,-1.312242116,1.61371762,-0.301083755,0.785671253,1.536249561
1126,-0.583826922,-0.138369522,0.288888889,-0.608806278,-0.161187701,0.286206844,-0.047974509,-1.235484533,1.511580891,-0.275711857,0.804741509,1.536259915
1127,-0.616261751,-0.146056718,0.288888889,-0.6413538089999999,-0.1688910549999999,0.28624243,-0.03119208,-1.157795438,1.402061836,-0.243887948,0.821523937,1.53626872
1128,-0.64869658,-0.153743914,0.288888889,-0.6739331959999999,-0.17665181,0.286074672,-0.016308038,-1.078026851,1.28350647,-0.205106296,0.836407977,1.536276305
1129,-0.681131409,-0.16143111,0.288888889,-0.706507857,-0.184440312,0.285920403,-0.003016798,-0.994642738,1.153337765,-0.158326109,0.849699217,1.536282915
1130,-0.681131409,-0.16143111,0.233333333,-0.706085866,-0.184565526,0.2303932289999999,-0.003016806,-0.963802996,1.248669397,-0.284497304,0.849699135,1.536282647
1131,-0.64869658,-0.153743914,0.233333333,-0.673545425,-0.176789137,0.230587401,-0.016309214,-1.042230594,1.375054646,-0.332450535,0.836406797,1.536276027
1132,-0.616261751,-0.146056718,0.233333333,-0.6410082690000001,-0.1689952519999999,0.230735852,-0.031193137,-1.117725528,1.491637003,-0.373532822,0.821522876,1.536268432
1133,-0.583826922,-0.138369522,0.233333333,-0.6084488,-0.1613121649999999,0.230930945,-0.047975472,-1.191578986,1.600477524,-0.408513817,0.804740544,1.536259607
1134,-0.551392093,-0.130682327,0.233333333,-0.57598486,-0.153570791,0.230929691,-0.067045625,-1.264813683,1.702946451,-0.437740774,0.785670392,1.536249222
1135,-0.518957264,-0.122995131,0.233333333,-0.543470804,-0.145799085,0.231060664,-0.088907894,-1.338331199,1.799987626,-0.461255564,0.763808126,1.536236815
1136,-0.486522435,-0.115307935,0.233333333,-0.51092503,-0.138106051,0.2311830349999999,-0.114227482,-1.41300187,1.89225351,-0.478839737,0.738488542,1.536221715
1137,-0.454087606,-0.10762074,0.233333333,-0.478438581,-0.130395104,0.231152628,-0.143900863,-1.489727733,1.980172862,-0.49001913,0.708815165,1.536202912
1138,-0.421652777,-0.099933544,0.233333333,-0.44595927,-0.122686488,0.2312684649999999,-0.179167438,-1.569534745,2.064017241,-0.494037911,0.673548595,1.536178798
1139,-0.389217948,-0.092246348,0.233333333,-0.41345036,-0.115027909,0.231352291,-0.2217909,-1.653613161,2.143882535,-0.489799237,0.630925144,1.536146656
1140,-0.389217948,-0.092246348,0.177777778,-0.4131617319999999,-0.115268477,0.175916009,-0.221790924,-1.56619418,2.230101109,-0.663436752,0.630924961,1.536146765
1141,-0.421652777,-0.099933544,0.177777778,-0.445717462,-0.122948478,0.175928742,-0.179167438,-1.486692958,2.145761125,-0.658624126,0.673548599,1.536179489
1142,-0.454087606,-0.10762074,0.177777778,-0.478158967,-0.130653295,0.1758889079999999,-0.143900862,-1.411606645,2.058249629,-0.646217421,0.708815167,1.536203484
1143,-0.486522435,-0.115307935,0.177777778,-0.510675452,-0.138322932,0.175729062,-0.114227058,-1.33958175,1.96739585,-0.627402552,0.738488967,1.536222193
1144,-0.518957264,-0.122995131,0.177777778,-0.54320741,-0.1460253759999999,0.175624865,-0.088907193,-1.269535362,1.872896053,-0.602960122,0.763808828,1.536237221
1145,-0.551392093,-0.130682327,0.177777778,-0.575707943,-0.153714426,0.175627056,-0.067046761,-1.200550688,1.77430478,-0.573362348,0.785669258,1.536249573
1146,-0.583826922,-0.138369522,0.177777778,-0.6082322450000001,-0.161462531,0.17554161,-0.047976264,-1.1317727,1.67098173,-0.538824527,0.804739752,1.536259918
1147,-0.616261751,-0.146056718,0.177777778,-0.640708396,-0.169179617,0.175193647,-0.031193652,-1.062366508,1.562060988,-0.499316023,0.821522363,1.536268716
1148,-0.64869658,-0.153743914,0.177777778,-0.673214561,-0.176913762,0.175071261,-0.016308038,-0.991405774,1.446314494,-0.454535384,0.836407976,1.536276296
1149,-0.681131409,-0.16143111,0.177777778,-0.705808346,-0.1847128539999999,0.1750169889999999,-0.003016799,-0.917785086,1.321992312,-0.403838284,0.849699215,1.536282897
1150,-0.681131409,-0.16143111,0.122222222,-0.705463198,-0.184850138,0.11944041,-0.003016803,-0.858213141,1.375130807,-0.516548627,0.849699168,1.53628274
1151,-0.64869658,-0.153743914,0.122222222,-0.6729329350000001,-0.177042885,0.119765101,-0.016309215,-0.92690587,1.498401729,-0.571122343,0.836406797,1.536276035
1152,-0.616261751,-0.146056718,0.122222222,-0.640420755,-0.169296745,0.119876814,-0.031193226,-0.992862938,1.613896593,-0.620655002,0.821522787,1.536268433
1153,-0.583826922,-0.138369522,0.122222222,-0.6079070440000001,-0.1616406749999999,0.120068144,-0.047975661,-1.057058188,1.723226674,-0.66578376,0.804740354,1.536259601
1154,-0.551392093,-0.130682327,0.122222222,-0.575355401,-0.153897243,0.1202230119999999,-0.067045948,-1.120294025,1.827537383,-0.706851352,0.785670069,1.536249207
1155,-0.518957264,-0.122995131,0.122222222,-0.5428521319999999,-0.146185374,0.120391585,-0.088908416,-1.183303603,1.927677812,-0.743973324,0.763807603,1.536236788
1156,-0.486522435,-0.115307935,0.122222222,-0.51032555,-0.13852698,0.120364923,-0.114228317,-1.246825609,2.024294876,-0.777057328,0.738487704,1.536221669
1157,-0.454087606,-0.10762074,0.122222222,-0.4778789679999999,-0.130833586,0.120507247,-0.143902114,-1.311676594,2.117890146,-0.805787492,0.708813911,1.536202834
1158,-0.421652777,-0.099933544,0.122222222,-0.445344089,-0.123182767,0.120611524,-0.179167439,-1.378832722,2.208846945,-0.829569535,0.673548593,1.53617867
1159,-0.389217948,-0.092246348,0.122222222,-0.412811131,-0.11558281,0.120669006,-0.2217909,-1.449578226,2.297477815,-0.84742927,0.63092514,1.536146437
1160,-0.389217948,-0.092246348,0.066666667,-0.412616728,-0.115861058,0.065449361,-0.221790932,-1.304942574,2.34298471,-1.037572008,0.630924903,1.536146842
1161,-0.421652777,-0.099933544,0.066666667,-0.445142193,-0.12347121,0.065313963,-0.179167439,-1.247507447,2.250988466,-1.003037191,0.673548593,1.536179773
1162,-0.454087606,-0.10762074,0.066666667,-0.477726785,-0.131102767,0.0653438079999999,-0.143905609,-1.191586665,2.157380757,-0.96536864,0.708810416,1.536203637
1163,-0.486522435,-0.115307935,0.066666667,-0.510170873,-0.138756201,0.065168063,-0.11423067,-1.136360204,2.061702479,-0.924930787,0.738485352,1.53622228
1164,-0.518957264,-0.122995131,0.066666667,-0.542633951,-0.146398491,0.0649273879999999,-0.088910048,-1.081198227,1.963476591,-0.881877829,0.763805971,1.536237271
1165,-0.551392093,-0.130682327,0.066666667,-0.575144647,-0.154072268,0.064718383,-0.067047099,-1.025546879,1.862142648,-0.836204043,0.785668918,1.536249603
1166,-0.583826922,-0.138369522,0.066666667,-0.60765614,-0.1617946509999999,0.064658145,-0.047976468,-0.96887401,1.757024212,-0.78776571,0.804739547,1.536259936
1167,-0.616261751,-0.146056718,0.066666667,-0.640180262,-0.1694600419999999,0.064501863,-0.03119377,-0.910616048,1.64727082,-0.736276318,0.821522244,1.536268725
1168,-0.64869658,-0.153743914,0.066666667,-0.67266349,-0.177181273,0.064182095,-0.016309533,-0.850119144,1.531768773,-0.681276292,0.83640648,1.536276298
1169,-0.681131409,-0.16143111,0.066666667,-0.705213165,-0.1849407549999999,0.063997825,-0.003016799,-0.786552105,1.40898326,-0.622062208,0.849699213,1.536282895
1170,-0.681131409,-0.16143111,0.011111111,-0.704947164,-0.185070134,0.008596531,-0.003016801,-0.704267954,1.423958733,-0.719321777,0.849699187,1.536282791
1171,-0.64869658,-0.153743914,0.011111111,-0.672391594,-0.1773265299999999,0.008834392,-0.016309213,-0.762599524,1.546570788,-0.783597747,0.836406798,1.536276032
1172,-0.616261751,-0.146056718,0.011111111,-0.639921656,-0.169610512,0.009045304,-0.031193253,-0.817329503,1.662118531,-0.844410369,0.821522759,1.536268426
1173,-0.583826922,-0.138369522,0.011111111,-0.607451849,-0.161950897,0.00927252,-0.047975723,-0.869143461,1.772102394,-0.902574197,0.804740292,1.536259587
1174,-0.551392093,-0.130682327,0.011111111,-0.574948119,-0.15426873,0.009532799,-0.06704606,-0.918524774,1.877626314,-0.958709517,0.785669956,1.536249183
1175,-0.518957264,-0.122995131,0.011111111,-0.542392915,-0.146566592,0.009625358,-0.088908606,-0.965821183,1.979545918,-1.01332382,0.763807412,1.536236747
1176,-0.486522435,-0.115307935,0.011111111,-0.509895365,-0.138955195,0.009801973,-0.114228641,-1.011280025,2.078556564,-1.066864549,0.738487379,1.536221601
1177,-0.454087606,-0.10762074,0.011111111,-0.477469588,-0.131305788,0.00998713,-0.14390268,-1.055065587,2.175253277,-1.11976154,0.708813344,1.536202718
1178,-0.421652777,-0.099933544,0.011111111,-0.444928783,-0.123691861,0.010149125,-0.179169572,-1.097262368,2.270177723,-1.172470501,0.673546456,1.536178462
1179,-0.389217948,-0.092246348,0.011111111,-0.412536584,-0.116115464,0.010393102,-0.221790901,-1.137858148,2.363854005,-1.225525996,0.630925131,1.536147019
1180,-0.389217948,-0.092246348,-0.044444444,-0.412428364,-0.11634533,-0.044869886,-0.221790938,-0.957941467,2.358571101,-1.400159655,0.630924856,1.536146815
1181,-0.421652777,-0.099933544,-0.044444444,-0.444829254,-0.123934902,-0.0450768119999999,-0.179167439,-0.935225654,2.265324453,-1.329654454,0.673548589,1.536179116
1182,-0.454087606,-0.10762074,-0.044444444,-0.47734278,-0.131546245,-0.045290694,-0.143900863,-0.907572045,2.170738978,-1.262741644,0.708815159,1.536203856
1183,-0.486522435,-0.115307935,-0.044444444,-0.509792691,-0.139143026,-0.045549132,-0.114230531,-0.875860406,2.074310405,-1.198038595,0.738485489,1.536222397
1184,-0.518957264,-0.122995131,-0.044444444,-0.5422266640000001,-0.1467395249999999,-0.045843072,-0.088909966,-0.840593105,1.975500792,-1.134507198,0.763806051,1.536237337
1185,-0.551392093,-0.130682327,-0.044444444,-0.5747371920000001,-0.154399317,-0.04600972,-0.067047046,-0.802017384,1.873731504,-1.071322421,0.785668969,1.536249642
1186,-0.583826922,-0.138369522,-0.044444444,-0.6072805560000001,-0.162088235,-0.046146292,-0.047976433,-0.760182762,1.768312259,-1.007745019,0.804739582,1.536259959
1187,-0.616261751,-0.146056718,-0.044444444,-0.639763637,-0.16975823,-0.046334442,-0.031193744,-0.714960937,1.658389008,-0.943049626,0.82152227,1.536268739
1188,-0.64869658,-0.153743914,-0.044444444,-0.672205011,-0.177429758,-0.046604559,-0.016309512,-0.666033552,1.542855669,-0.876448784,0.8364065,1.536276305
1189,-0.681131409,-0.16143111,-0.044444444,-0.704684243,-0.185196427,-0.046892743,-0.003016799,-0.612838624,1.420200532,-0.806992962,0.849699213,1.536282898
1190,-0.681131409,-0.16143111,-0.1,-0.704539845,-0.1852961149999999,-0.102237913,-0.0030168,-0.513669012,1.39767477,-0.883636792,0.849699205,1.53628283
1191,-0.64869658,-0.153743914,-0.1,-0.6720383040000001,-0.177538705,-0.1019196709999999,-0.016309147,-0.562091275,1.520605332,-0.958140534,0.836406864,1.536276026
1192,-0.616261751,-0.146056718,-0.1,-0.6395136539999999,-0.1698632639999999,-0.101806043,-0.031193146,-0.605517497,1.636091261,-1.030195098,0.821522866,1.536268416
1193,-0.583826922,-0.138369522,-0.1,-0.607078746,-0.162233922,-0.101457289,-0.047975557,-0.644425226,1.745689053,-1.100879079,0.804740457,1.536259572
1194,-0.551392093,-0.130682327,-0.1,-0.574541425,-0.154577589,-0.101287002,-0.067045802,-0.679008038,1.850521664,-1.171121585,0.785670213,1.536249159
1195,-0.518957264,-0.122995131,-0.1,-0.542072576,-0.146880777,-0.101104553,-0.088908197,-0.709222243,1.951437652,-1.241814466,0.763807821,1.536236709
1196,-0.486522435,-0.115307935,-0.1,-0.509619266,-0.139312856,-0.10078797,-0.114227967,-0.734787235,2.049101703,-1.313902429,0.738488053,1.536221537
1197,-0.454087606,-0.10762074,-0.1,-0.477237327,-0.1316832499999999,-0.100616243,-0.143901518,-0.755146204,2.144051835,-1.388479394,0.708814505,1.536202607
1198,-0.421652777,-0.099933544,-0.1,-0.444777541,-0.124079797,-0.100344092,-0.179167439,-0.769375903,2.236728088,-1.46690784,0.673548589,1.536179116
1199,-0.389217948,-0.092246348,-0.1,-0.412333775,-0.116550767,-0.100078412,-0.221790901,-0.776026488,2.327535856,-1.551039508,0.630925131,1.536147019
1200,-0.398797176,-0.030996968,-0.1,-0.422237806,-0.055377337,-0.100123911,-0.397840279,-0.775194687,2.305260865,-1.529436346,0.454875802,1.535960527
1201,-0.432030275,-0.033580049,-0.1,-0.455462355,-0.057953891,-0.100411175,-0.35446125,-0.766547266,2.214382776,-1.447255535,0.498254801,1.536016961
1202,-0.465263373,-0.03616313,-0.1,-0.488686847,-0.060539079,-0.100670083,-0.318358392,-0.750778537,2.121492408,-1.370169648,0.534357653,1.536058066
1203,-0.498496471,-0.03874621,-0.1,-0.521834463,-0.063130669,-0.100868953,-0.28783737,-0.729169533,2.026202272,-1.296514974,0.564878671,1.53608909
1204,-0.531729569,-0.041329291,-0.1,-0.555126122,-0.065623138,-0.1011630719999999,-0.261693602,-0.702531425,1.928055567,-1.225027287,0.591022426,1.536114058
1205,-0.564962667,-0.043912372,-0.1,-0.588340803,-0.0682175929999999,-0.101409949,-0.239048861,-0.671343538,1.826501567,-1.154677126,0.613667165,1.536133425
1206,-0.598195765,-0.046495452,-0.1,-0.621660219,-0.070694149,-0.101649135,-0.219239804,-0.635826154,1.720836506,-1.084542422,0.633476221,1.53614941
1207,-0.631428863,-0.049078533,-0.1,-0.654911412,-0.073187257,-0.101948229,-0.201766216,-0.595967785,1.610169856,-1.013744889,0.650949807,1.536162833
1208,-0.664661961,-0.051661614,-0.1,-0.6882420530000001,-0.075651024,-0.102137829,-0.186236096,-0.551513764,1.49329611,-0.941334208,0.666479927,1.536174272
1209,-0.697895059,-0.054244694,-0.1,-0.721565829,-0.078114911,-0.10235361,-0.172344651,-0.50191468,1.368552046,-0.866196942,0.680371371,1.536184139
1210,-0.697895059,-0.054244694,-0.044444444,-0.721735964,-0.078013266,-0.046941164,-0.172344651,-0.600099014,1.39119479,-0.790655288,0.680371365,1.536184023
1211,-0.664661961,-0.051661614,-0.044444444,-0.688383586,-0.075501136,-0.046684174,-0.186237324,-0.654305887,1.515579943,-0.860825516,0.666478697,1.536173763
1212,-0.631428863,-0.049078533,-0.044444444,-0.655094171,-0.073043287,-0.0464384299999999,-0.201765749,-0.704079833,1.632426614,-0.927889124,0.650950274,1.53616224
1213,-0.598195765,-0.046495452,-0.044444444,-0.6218139770000001,-0.070501636,-0.04620815,-0.219239138,-0.750046929,1.743357747,-0.992842304,0.633476888,1.536148686
1214,-0.564962667,-0.043912372,-0.044444444,-0.588444984,-0.068068279,-0.046082212,-0.239047957,-0.792573477,1.849548677,-1.056493542,0.613668071,1.536132501
1215,-0.531729569,-0.041329291,-0.044444444,-0.555141755,-0.06546136,-0.0459060509999999,-0.261694964,-0.831829131,1.951895898,-1.119568885,0.591021067,1.536112821
1216,-0.498496471,-0.03874621,-0.044444444,-0.5219271139999999,-0.06292518,-0.045602789,-0.287838836,-0.867807095,2.051114313,-1.182788824,0.564877199,1.536088344
1217,-0.465263373,-0.03616313,-0.044444444,-0.48877048,-0.060318406,-0.045297637,-0.318359971,-0.900312825,2.147800718,-1.246942767,0.534356068,1.536057015
1218,-0.432030275,-0.033580049,-0.044444444,-0.455468001,-0.057737506,-0.0451288279999999,-0.35446125,-0.92891567,2.242472753,-1.312977107,0.498254801,1.536016961
1219,-0.398797176,-0.030996968,-0.044444444,-0.4222305349999999,-0.055201827,-0.0449332459999999,-0.397840282,-0.952857233,2.335634888,-1.382146799,0.454875777,1.535959716
1220,-0.398797176,-0.030996968,0.011111111,-0.422337307,-0.054947495,0.010303262,-0.397840282,-1.127983395,2.340799168,-1.212184917,0.454875776,1.535959716
1221,-0.432030275,-0.033580049,0.011111111,-0.455598291,-0.0575453359999999,0.010070446,-0.35446125,-1.087146376,2.247229899,-1.159503547,0.498254801,1.536016961
1222,-0.465263373,-0.03616313,0.011111111,-0.488898986,-0.0601530849999999,0.0098987739999999,-0.318363408,-1.044710424,2.152243042,-1.106989436,0.534352629,1.536059276
1223,-0.498496471,-0.03874621,0.011111111,-0.522073343,-0.062769726,0.009685731,-0.287841172,-1.000657461,2.055310774,-1.054136223,0.564874862,1.536089888
1224,-0.531729569,-0.041329291,0.011111111,-0.555364832,-0.0652803169999999,0.009460473,-0.261696601,-0.954890455,1.955903999,-1.000516596,0.59101943,1.536113944
1225,-0.564962667,-0.043912372,0.011111111,-0.588684968,-0.067894369,0.0093332809999999,-0.239049124,-0.907229336,1.853417803,-0.945707511,0.613666905,1.536133359
1226,-0.598195765,-0.046495452,0.011111111,-0.622025261,-0.070367116,0.009129953,-0.219239968,-0.857408166,1.747133091,-0.889256963,0.633476058,1.53614937
1227,-0.631428863,-0.049078533,0.011111111,-0.655270544,-0.072896272,0.008837945,-0.20176632,-0.805054379,1.636152728,-0.830641146,0.650949705,1.536162809
1228,-0.664661961,-0.051661614,0.011111111,-0.6885804000000001,-0.075377636,0.008708522,-0.186237673,-0.749648468,1.519304734,-0.769208115,0.66647835,1.536174255
1229,-0.697895059,-0.054244694,0.011111111,-0.721999296,-0.0778517899999999,0.008482872,-0.172344651,-0.690445659,1.394971029,-0.704084939,0.680371371,1.536184129
1230,-0.697895059,-0.054244694,0.066666667,-0.7222352489999999,-0.0777225669999999,0.06397781,-0.172344653,-0.771603818,1.379921219,-0.607876904,0.68037134,1.536184003
1231,-0.664661961,-0.051661614,0.066666667,-0.6888327799999999,-0.07521752,0.06402717,-0.186237359,-0.835929452,1.50447867,-0.668100686,0.666478662,1.536173773
1232,-0.631428863,-0.049078533,0.066666667,-0.65551691,-0.072721788,0.06436393,-0.201765789,-0.896961166,1.621328298,-0.72390949,0.650950235,1.536162257
1233,-0.598195765,-0.046495452,0.066666667,-0.622169691,-0.070147238,0.064508425,-0.219239189,-0.955579891,1.732120588,-0.776072206,0.633476837,1.536148714
1234,-0.564962667,-0.043912372,0.066666667,-0.588827376,-0.067709107,0.064638506,-0.239048029,-1.012466467,1.838041528,-0.825093442,0.613668,1.536132548
1235,-0.531729569,-0.041329291,0.066666667,-0.555540777,-0.065083399,0.064831283,-0.261695071,-1.068194955,1.939986576,-0.871293804,0.591020961,1.536112898
1236,-0.498496471,-0.03874621,0.066666667,-0.5222561990000001,-0.06250114,0.065045856,-0.287839007,-1.123294219,2.038659457,-0.914846955,0.56487703,1.536088475
1237,-0.465263373,-0.03616313,0.066666667,-0.489051925,-0.059873828,0.065317692,-0.31836026,-1.178300003,2.134634883,-0.955789954,0.534355782,1.536057246
1238,-0.432030275,-0.033580049,0.066666667,-0.455697175,-0.057268255,0.065275554,-0.354463433,-1.233811336,2.228401881,-0.994009567,0.498252616,1.536015813
1239,-0.398797176,-0.030996968,0.066666667,-0.422420252,-0.0546902249999999,0.065383476,-0.397840282,-1.29056139,2.320387943,-1.029195697,0.454875777,1.535959716
1240,-0.398797176,-0.030996968,0.122222222,-0.422609898,-0.054400943,0.1206065799999999,-0.397840282,-1.43168502,2.275789188,-0.843473313,0.454875777,1.535959716
1241,-0.432030275,-0.033580049,0.122222222,-0.4559486769999999,-0.057020852,0.120527923,-0.35446125,-1.362230736,2.186958044,-0.824147332,0.498254801,1.536016961
1242,-0.465263373,-0.03616313,0.122222222,-0.489198149,-0.059687363,0.120380537,-0.318358392,-1.295947217,2.095688187,-0.799197449,0.534357653,1.536058876
1243,-0.498496471,-0.03874621,0.122222222,-0.522450804,-0.062325265,0.120222233,-0.28783737,-1.231672238,2.001671095,-0.769481594,0.564878669,1.53608968
1244,-0.531729569,-0.041329291,0.122222222,-0.5557929890000001,-0.064871635,0.120253433,-0.261696325,-1.168494605,1.904506655,-0.735515004,0.59101971,1.536113825
1245,-0.564962667,-0.043912372,0.122222222,-0.589136001,-0.06750219,0.120046564,-0.23904896,-1.10562485,1.803661189,-0.697555329,0.613667071,1.53613329
1246,-0.598195765,-0.046495452,0.122222222,-0.62248963,-0.070001968,0.119887062,-0.219239872,-1.042345851,1.698459089,-0.655645245,0.633476156,1.53614933
1247,-0.631428863,-0.049078533,0.122222222,-0.6557995200000001,-0.072542332,0.1197937479999999,-0.201766268,-0.977921856,1.587999151,-0.609620077,0.650949759,1.536162786
1248,-0.664661961,-0.051661614,0.122222222,-0.689114957,-0.0750632339999999,0.119526493,-0.186236095,-0.911522394,1.471047053,-0.559076503,0.666479929,1.536174246
1249,-0.697895059,-0.054244694,0.122222222,-0.722530679,-0.07754557,0.119268572,-0.172344651,-0.842132694,1.34587502,-0.503301896,0.680371372,1.536184127
1250,-0.697895059,-0.054244694,0.177777778,-0.722805418,-0.0773959229999999,0.174920014,-0.172344655,-0.900576594,1.292357114,-0.391340031,0.680371313,1.536183987
1251,-0.664661961,-0.051661614,0.177777778,-0.689385214,-0.074877172,0.1750161459999999,-0.186237357,-0.974904358,1.418807337,-0.443454446,0.666478665,1.53617377
1252,-0.631428863,-0.049078533,0.177777778,-0.6560048839999999,-0.072374616,0.175080817,-0.201765725,-1.046260513,1.536163921,-0.489445773,0.6509503,1.536162264
1253,-0.598195765,-0.046495452,0.177777778,-0.6226986010000001,-0.069790937,0.175341197,-0.219239052,-1.115827497,1.646357517,-0.530061546,0.633476976,1.536148734
1254,-0.564962667,-0.043912372,0.177777778,-0.589361175,-0.067287307,0.175542803,-0.239047791,-1.184552203,1.750704623,-0.565670832,0.61366824,1.536132586
1255,-0.531729569,-0.041329291,0.177777778,-0.556049436,-0.064640528,0.175516607,-0.261694679,-1.253278529,1.850139577,-0.596363286,0.591021356,1.536112964
1256,-0.498496471,-0.03874621,0.177777778,-0.522740349,-0.062053483,0.175606437,-0.287838362,-1.32283371,1.945336255,-0.621984359,0.564877677,1.536088587
