x_t,y_t,z_t,x_m,y_m,z_m,j1_target,j2_target,j3_target,j4_target,j5_target,j6_target
-0.4201827659145891,-0.275121196545872,0.39972937814005766,-0.4202339347025951,-0.2751520979574642,0.3995809170805125,0.3884464958902507,-1.53235277057739,1.5846198749506328,-0.0669880717615849,1.7304793684596236,-0.0722651528828404
-0.44802047171361203,-0.2934588081555376,0.40008052116989673,-0.4481057597075204,-0.293437457728404,0.3998100775829527,0.4132845645329865,-1.4591357868592747,1.5185870604851717,-0.1355997007623339,1.8126648845239544,-0.0717763877068167
-0.47610980661498703,-0.3115512284060423,0.39882999136913655,-0.4760749237020548,-0.31170861650225523,0.3987597327056797,0.409288247506038,-1.2969988581009586,1.257752871981177,0.3257495160436092,1.7157832676644986,-0.1308212175995384
-0.5035951176989376,-0.3307929298134868,0.3999986231938127,-0.5036554589058011,-0.33068110718360333,0.3999941353980178,0.4112280017270762,-1.32891488892434,1.3899545848803443,-0.2461183549992722,1.659811762898732,-0.1809199171187043
-0.531393735893027,-0.3488735825712786,0.40080056078319537,-0.5314718796098935,-0.3486351570742933,0.4005726618503414,0.454061554458836,-1.254963681045108,1.3343826995322097,-0.4325711248576587,1.924206296636779,-0.2873578174730058
-0.5598490507693454,-0.36649940017079585,0.39983734024695966,-0.5598394241115822,-0.36641731790939974,0.39955185217156836,0.4707684367961167,-1.073178494457235,0.981653342563936,0.1460007661545304,2.0140456698303435,-0.0931991824624232
-0.58735366878459,-0.3854255855888626,0.40076813335797845,-0.5873758773387172,-0.3852845991751598,0.40041724876454676,0.4683859717613026,-1.0761645271491656,1.066112257127395,-0.2950646595502331,1.9432178547707144,-0.0810071139978294
-0.5874022991161117,-0.38555775173332607,0.3446239300632908,-0.5873979958082995,-0.3853980521666773,0.34445339735832975,0.4602138615839264,-1.0482623593025222,1.127509771422483,-0.2270254329780505,1.8700882429307617,-0.0356706771162107
-0.5592913733356473,-0.3672620671434429,0.34515485942009305,-0.5593151540678345,-0.36710842970756663,0.34485753351639464,0.4578784292661333,-1.1507600003369252,1.3142222872684126,-0.4477163403555746,1.902001763329065,-0.2522461352909535
-0.5314800972094136,-0.3487366284552249,0.3450257091774033,-0.5315063858275028,-0.3485784797181601,0.3447673372801975,0.4567144938457903,-1.2204586096497834,1.3994311706294802,-0.4145768162218206,1.945877214129972,-0.2332259072116866
-0.5037724410627115,-0.3304450663083047,0.344148569106472,-0.5037342737944557,-0.3304100465815226,0.34403135162088405,0.421695775624102,-1.2774423710122282,1.4236883493919574,-0.148231899076964,1.735714320265508,0.03559093571539
-0.47596586196033186,-0.31165973522518153,0.3437055536475118,-0.47595703386067706,-0.31172310484991206,0.3436059917250632,0.4188856668245151,-1.3166420444836016,1.4422899716226525,0.045869317403592,1.781997143294899,0.1034639398528742
-0.4479421238599187,-0.2934049205687235,0.34477061529661207,-0.44799145979754484,-0.2932956821880399,0.344413621432467,0.4313535618455826,-1.434343533438339,1.636031499906311,-0.2925591645268102,1.933842699614873,-0.0764412196204702
-0.41989310069797686,-0.2756013151952704,0.34435812857014114,-0.4198966843615375,-0.2756012669122039,0.3442527933881318,0.3711169165898904,-1.5376622765748014,1.7539908084721798,-0.3228468648194202,1.6266994224812104,-0.0328437403643868
-0.3921891576828583,-0.2566794444087427,0.34445752948828373,-0.3922146652413101,-0.25672104872915313,0.3442341731706761,0.3895194952109455,-1.596299396972172,1.8001903971936954,-0.2574069835790542,1.816039399217164,-0.0479877053058195
-0.364069500283879,-0.23865998005820419,0.34496400172674174,-0.364143673235633,-0.2386346801096913,0.34464780801912137,0.3651447073378095,-1.7076825321875946,1.943312261137919,-0.4606144779616676,1.766562007956626,-0.0562665597279141
-0.3363410493603776,-0.21986773463146375,0.3432641181128078,-0.336441437469211,-0.21995249172383752,0.3431433053117628,0.3127508789103141,-1.703270924159694,1.8373421813150497,0.1450168305103956,1.6052275247670345,-0.0138339035763039
-0.30859616212297164,-0.2573048739414161,0.3447225083707514,-0.308697289498497,-0.2571932516583445,0.3444804105253438,0.504556510361124,-1.7567370111802834,1.9561019715475192,-0.3206052098050191,1.972822012837533,0.0573367453612378
-0.3343287921049208,-0.2785703831403294,0.3436978918229115,-0.3343501978367649,-0.2785836355061464,0.34344786185992665,0.4959342672162572,-1.6080329980994013,1.7556218209147172,0.1120026953647137,1.843002391335105,0.2444385783350759
-0.359805323945587,-0.30026952543122204,0.34466270404540655,-0.3598656358097586,-0.30015927230063244,0.3442473797226701,0.5299195073528118,-1.5765046800318434,1.7725616042523846,-0.2124587136840534,1.9572668157591488,-0.025908496127097
-0.38515065802041865,-0.32181336004549344,0.345280219168589,-0.3852392729960599,-0.3216213490643893,0.34488146765239774,0.5607566441064509,-1.5187458264961975,1.7636931102087203,-0.4938943723662126,2.0877930019531057,-0.0137750567664527
-0.4109717451041726,-0.3431286354059829,0.34393422448470634,-0.41106983282179654,-0.3430106726259961,0.3438109464452093,0.549741807885118,-1.3847183563800574,1.5305424715216311,0.0115156433845835,1.9478161850714075,-0.114369818041379
-0.4366233932311022,-0.36447136261903945,0.344473885054116,-0.43663419735852427,-0.36427766768303366,0.34425415896445466,0.5805172749208465,-1.3173933178359944,1.471716216846466,-0.1357584214160327,2.1156535639738525,0.0951558845308735
-0.4620836704536475,-0.3862696832134809,0.3441673974803216,-0.4621696609637963,-0.3861017913457174,0.3440276769916057,0.5666680342116557,-1.2461719179349162,1.369052978711073,-0.0562565435383377,1.95042986937452,-0.058365082761508
-0.4877771639727011,-0.40756928996780145,0.34363068521022283,-0.48779466872180455,-0.4074797848249862,0.34346988049328697,0.5696689918474145,-1.1164020893135267,1.1544609606529388,0.2297296209601063,1.918125726048494,-0.0679259847500279
-0.5128971152095362,-0.4297613623133171,0.3446693527461614,-0.5130193956562645,-0.42960146113853825,0.34450350465417195,0.5646217897889003,-1.137949177789075,1.2641129096126775,-0.2806734836059208,1.8213761611688333,-0.0714035525462253
-0.5386815559210052,-0.45086781753745425,0.3447319754149301,-0.5387412645625999,-0.4506151126662717,0.3446249918922055,0.5945265381916829,-1.03706262348625,1.1143299510604647,-0.251920379349472,2.033770982159428,-0.0290359255324865
-0.5385000088427813,-0.4513480113985247,0.40046990866311516,-0.5386205272619082,-0.451141037775271,0.4002654656375698,0.5689407989675286,-1.0795567158099124,1.0612558696014265,-0.23886758645498,1.8033574917933863,-0.1966079419725597
-0.5135718425902336,-0.4288934786037276,0.3994409296137672,-0.5135320016539416,-0.42889274162221547,0.3991946516448134,0.583661120468232,-1.0303574941448217,0.8921213811079882,0.3380409885215196,1.983412098516463,0.2482853026374294
-0.48768489529419246,-0.4074039241248895,0.4004082094657017,-0.48786462652249635,-0.4073152987957381,0.3998732639474938,0.5899137467897249,-1.178755073726119,1.1537673342346046,-0.0137986222650261,2.088731292945951,0.1199317220444347
-0.4623024308813526,-0.3858126043579235,0.3998835806668691,-0.46234925401919075,-0.3857054730880582,0.3996541307828682,0.5854052277105732,-1.2377189009975835,1.217529217340923,0.0813434229040619,2.101527037400407,-0.1160676783681702
-0.4363812428311364,-0.3650549430001949,0.4001718275130252,-0.4365612008304784,-0.3648919212961593,0.3999069186004547,0.5456675798835473,-1.3792412501994802,1.4291093994881106,-0.1426577321348032,1.8551473135541483,0.0321691599525237
-0.41092663513164823,-0.3433692826968673,0.3995371195818434,-0.41110773520254895,-0.34332461839119294,0.39936150609629795,0.5278513854316698,-1.4222079584330931,1.4414613564641252,0.0784457143789989,1.8009152067983385,-0.0665550539652573
-0.38496678812875923,-0.3222525222044544,0.40079810564663787,-0.38518533473370886,-0.32201260764936673,0.40047781120164117,0.5301997952310549,-1.569855028517686,1.6920531342231344,-0.4306766239367561,1.886822066009865,-0.092881567710878
-0.3599793664213292,-0.30004027989005205,0.39932415380089253,-0.3600703438607802,-0.300020209164536,0.3991881375528326,0.5185767410847633,-1.5520161444290002,1.568649326261287,0.1724085078141484,1.889751681556655,-0.0319028287750615
-0.3339496450956852,-0.2789229618672371,0.4007735867877001,-0.3341880445341997,-0.27877552893052454,0.40042707463441124,0.5188383486471468,-1.7209326934767182,1.8244918376178896,-0.3943960374671449,1.9684581975932536,-0.0707484936377977
-0.30831737046788016,-0.2578529201347924,0.40066532938831434,-0.30846842428943777,-0.25764689482471875,0.4004898979030235,0.4722275501143631,-1.827975698847253,1.927443779875844,-0.4511836023331841,1.810696625148444,-0.071262875128621
-0.2764915381547676,-0.29152576315825485,0.4004573768788276,-0.27671885142510055,-0.2913636600101969,0.4003064735630763,0.6135950353738622,-1.8012054645943678,1.8787682580849625,-0.3281870231049795,1.9352203301328377,-0.04712610129988
-0.29983269275900076,-0.315190125503878,0.3994518257189739,-0.2999598417283748,-0.31520490699281095,0.39916293076549164,0.6378716310967976,-1.6104201629122417,1.6212971966352328,0.2250092879050966,1.983558986734285,0.1031410115819011
-0.3225780161249806,-0.33973111417563456,0.4004071609013289,-0.32275622012851335,-0.3395960020335923,0.3999471751010559,0.6654587508366965,-1.5888690131896286,1.6504116557216149,-0.1229153717321964,2.0763973721629867,0.1035677529016125
-0.3454963683250814,-0.36407484967616277,0.4002968877174666,-0.3456403888381528,-0.3638631006671041,0.4000161768341434,0.6806489900193942,-1.5089543432193482,1.5718941695804949,-0.1422503594164528,2.112457752554608,-0.1270217172469561
-0.36829734155969646,-0.3884658248571977,0.3999298712176027,-0.36854401466066444,-0.38835374598155875,0.399771252552675,0.6749102093713102,-1.4242590333361105,1.461839360540332,-0.0334394647055016,2.009395897155588,0.0606999853253498
-0.3907113661597229,-0.412929942651555,0.40108401005816546,-0.39104495695013747,-0.4126633712420612,0.40073616057866634,0.7004660951968331,-1.3961292506415148,1.513798111317267,-0.5030335915493671,2.1446452283322106,-0.0936792488649298
-0.414202214058355,-0.4368612632089677,0.4002248674596664,-0.41437713777068785,-0.43663698590076716,0.39998466921171755,0.7121774923533031,-1.2531632532068526,1.258356383724406,-0.0584357593681992,2.19157503165278,-0.0026953356463317
-0.43663164365277074,-0.46164820788017913,0.40097192938974774,-0.43690696798518147,-0.46124482904564,0.4006528678525587,0.7136387101050454,-1.2313555155011828,1.2950798834220514,-0.4173779374221431,2.154948505687316,-0.3411554643830352
-0.4601763607808423,-0.4857464115260738,0.39907688209005304,-0.46021844349721924,-0.4856678226271093,0.39889561204305585,0.6930395674473631,-0.9970043041235036,0.8239439389781542,0.4835482231730852,1.922911387779204,0.0274695179687851
-0.4829557396620025,-0.5099082061151238,0.4002931298311846,-0.4830652521761507,-0.5097249694747167,0.4000341677234443,0.7231006139422664,-1.0025239639958312,0.9013670058592922,-0.0020633951255839,2.15321213858598,-0.0151188553006118
-0.4826944423820591,-0.5104219318694808,0.3446802962534051,-0.48280403217359114,-0.5101394425519328,0.3445126319057372,0.7072006902029369,-1.030721545688634,1.0935632358563092,-0.1866421085261138,1.9992620888235664,0.0587966248794264
-0.46017189200553005,-0.4853746211676152,0.34408092754161035,-0.46019773939912445,-0.48522202569559164,0.34377492818664024,0.7174874676281751,-1.0137543487419292,1.008575753683461,0.2277276337614973,2.143299430703588,0.2207627407351804
-0.4370394131457266,-0.46157458908490734,0.3440879114527954,-0.43711237502521716,-0.46149142775536506,0.34388018910528784,0.6851834091004916,-1.1568521445204472,1.235691267662701,0.0375542003394877,1.9113252772744067,0.1963813951089577
-0.4137114751966003,-0.4375308710135841,0.3449573900812199,-0.41395352917472783,-0.4372041075607422,0.3448304886726674,0.6938555028509548,-1.2885385257046305,1.4859984704811344,-0.4205458323423423,2.0363582416628443,-0.1770863591688556
-0.391200587172708,-0.41296189360790087,0.3438134011778555,-0.39131460218951797,-0.4128161889564547,0.34380054320376974,0.6692075025552735,-1.310106811653845,1.4376225987019975,0.0283005384076786,1.906523930557945,0.1505880529875405
-0.36775888305972765,-0.3886968598788229,0.3456664260649321,-0.3680237070411405,-0.38835837397755024,0.3452354417704182,0.6992649364322596,-1.4441872026483529,1.7142205040705054,-0.6633110963640081,2.191018488782671,-0.220531887352426
-0.34560851690482075,-0.3637339615328743,0.34408088133623654,-0.34566685279227805,-0.36365034943092,0.34373869182286926,0.6792848272020509,-1.4245394964344005,1.5677676698758545,0.1072970894866967,2.102887690491232,0.2650635222149144
-0.3220211158455304,-0.34020434782137227,0.34545891506982673,-0.32224893200409566,-0.3399183964108817,0.3451146659558741,0.6667962019983111,-1.6080229976191598,1.87786133521955,-0.6138007508068775,2.084991010652166,-0.300543087040749
-0.29954579234436657,-0.3155003732018279,0.34488149264854595,-0.29970739646989425,-0.31531945598081806,0.3445328233063604,0.6589221038252475,-1.6549649700034494,1.8641016054231048,-0.3122420145771336,2.106506350441947,-0.1656979652383721
-0.27690941436051764,-0.2908256249214865,0.34410609613361837,-0.2769824898982175,-0.29078661300599756,0.3438392913797959,0.6389389774493841,-1.6842031700000548,1.8407307094768963,0.0208807614962207,2.068501867458716,0.1802318578430028
-0.2413253743477828,-0.32070117101550966,0.34459271153564636,-0.2413988390660453,-0.32060552649316576,0.3441931009624749,0.7916651714139338,-1.6753761094044728,1.8493225487628404,-0.0891267462984979,2.2810013433096064,-0.1091650980456226
-0.26122002493059837,-0.34773188466230476,0.34365262406548897,-0.26123979704394773,-0.34767149930946367,0.34348089391633496,0.7653720580353518,-1.5651719574587484,1.7083714127094796,0.2021724137648002,2.0476288024179308,0.1057443073092754
-0.28027315863650293,-0.37546063250916206,0.345170607954712,-0.2805161133807233,-0.37526227512389576,0.34499291768915347,0.7619315805831421,-1.6169269852775772,1.8776052363442608,-0.556733836535475,1.9530527874618384,-0.2485604472604512
-0.3010157755710603,-0.4013769610282768,0.3445145664336635,-0.30107868887290795,-0.4012757701577152,0.34420427833757755,0.8081281378964578,-1.451820244949463,1.6241069132366546,-0.0946104916029106,2.1927028966107773,0.0685640732063204
-0.32086800089643913,-0.4279922566646663,0.3448618317219543,-0.3209765369781137,-0.4278158076651568,0.3445435924158394,0.8358862391529538,-1.3766040538242832,1.5575674935838937,-0.2376828525942018,2.362883733939652,-0.0305161915604639
-0.34088683227086775,-0.4551725944228078,0.34402407491267845,-0.34089961750144515,-0.4550485991331381,0.34387870071152826,0.809056483966339,-1.283970946499848,1.4014760461882645,0.0716978813701052,2.08262857309936,0.2336316611078874
-0.3598681816172149,-0.48270179787977857,0.34527313984921665,-0.3600660551512206,-0.4824481117473729,0.3452415969805874,0.8067710735907969,-1.3079818075061067,1.5532763187840812,-0.6281725133162399,2.0086934684813214,-0.193071255728892
-0.3808506326361874,-0.5083746770494308,0.3443318097418167,-0.3808419820049283,-0.5082407195080056,0.34409881617827387,0.844993536366192,-1.1015660234201912,1.1561247736081022,0.0895098347100709,2.300185463394648,0.0293947598124577
-0.4007196070562259,-0.5350751422985766,0.3447692418251519,-0.40071873596912894,-0.5348657775195186,0.34443378753639753,0.8604202552200046,-1.0333430429957984,1.0746819292868297,-0.0591412481437734,2.428385392711923,0.109059009096514
-0.42080769792788064,-0.5622151496497054,0.34375243359475827,-0.42067550869529435,-0.5621462444240832,0.3435538469331092,0.837702689409952,-0.8836254042654392,0.7862613833593382,0.4108479405413492,2.135534682414228,0.2736380037006034
-0.4203740155862395,-0.5623392184768922,0.40068808385762095,-0.42048565614651345,-0.5620969113258802,0.40045197208572264,0.8525041568904257,-1.0239137041346549,0.9678537997437724,-0.2198562877517291,2.2924465958091176,-0.3503615078805877
-0.40022177985453955,-0.5358893030136147,0.4007216907909203,-0.4004514435755759,-0.535656385070587,0.40043135917901945,0.8322846544818776,-1.133660022795416,1.1339198507993284,-0.2529921911579897,2.128427558270888,-0.2107633608728667
-0.3808943042087051,-0.5085204212669922,0.39967253366049876,-0.38091700451845634,-0.5084221047664272,0.3993540655508068,0.8339500730213509,-1.0877527667019828,0.9803265834366188,0.3434428657900685,2.1917181361511577,0.0099637625875224
-0.3607755911456035,-0.4820497361830699,0.39998847657086184,-0.36086113126730457,-0.48194823736718984,0.3997947274088306,0.8172413346805518,-1.2486129980290528,1.2391572204189707,0.0299538164151766,2.094197979801775,0.1278662546848195
-0.34104776033972406,-0.4547839343104761,0.39943090761539884,-0.34106959067695225,-0.45469574742877744,0.3992474868589478,0.8235127190301759,-1.2443513200584913,1.1974687823205397,0.3497542659976025,2.2001949176559785,0.0971892605315956
-0.3203059999466235,-0.4284379869412656,0.40119378274352896,-0.3205633685624139,-0.4282597633620912,0.40084088579999727,0.8215142071247001,-1.4692980412769336,1.6062180518344382,-0.5727914419965479,2.2384831081258234,-0.246658492996957
-0.30073308011018635,-0.4015050012270278,0.40079112874599165,-0.30091482180069673,-0.40135561256586216,0.40046588809756944,0.8140147385566476,-1.525380304292211,1.625426028875088,-0.3624086624602922,2.2371107891054365,-0.0017962191193916
-0.2811588566717888,-0.3744260041282669,0.40022554626653234,-0.2812525983349725,-0.3743309729970647,0.3999692407799068,0.8090933028064367,-1.5585710552933143,1.613723600421323,-0.0868126460601459,2.2621688406110447,0.05532810954218
-0.26086560317741037,-0.3482140962131993,0.40049999220464105,-0.26109237026331944,-0.34810206218500284,0.40014281480768754,0.7610897100572989,-1.692661491050803,1.7662368678762803,-0.2265507712497725,2.0227628963693505,-0.1091916121579554
-0.24120891800158756,-0.32102580798530855,0.40017640960022294,-0.2413981738409398,-0.32098900020029003,0.39981946185121503,0.762436269169287,-1.7347432339595434,1.7721537849939004,-0.0482185577252742,2.107854627558133,0.0713011570157649
-0.2024999468880513,-0.34640001958539884,0.3995215692436717,-0.2026463176069594,-0.34634410578185715,0.399192214669491,0.8984824139108607,-1.6356219558566638,1.6419500368636974,0.3273912145616662,2.221958802425622,0.169319794385121
-0.2187774647719919,-0.37591299940110784,0.40037339051194026,-0.21908537846142034,-0.3757382355992557,0.40007997522506145,0.9004222257303374,-1.6656106864521818,1.7292786431773592,-0.16321946864841,2.1606057417957896,-0.1121993292234058
-0.23582016618588783,-0.404205703243193,0.40003935571000776,-0.23599478402549467,-0.4041121059346992,0.3997585851920124,0.93960925950263,-1.5118595618702892,1.545717623580539,0.0731649749818559,2.3708055626543096,0.1600865333278989
-0.25216467926538305,-0.4338029366325882,0.40038816435398406,-0.25240718147337804,-0.43356743227237116,0.4001672289057264,0.9258370326212892,-1.5051211403706837,1.5745311245206537,-0.1879955495583272,2.202784787007221,-0.0296467301766707
-0.2687773405483172,-0.46224230577455516,0.4007717467874844,-0.26908541248463425,-0.46200636360256875,0.4004568918083234,0.9625037024652912,-1.4165267498349303,1.497892204665355,-0.352852660200381,2.462360063979244,-0.2671849521529301
-0.28509442245028066,-0.49151266192942816,0.4010921451860725,-0.2854302278649796,-0.4912370467347915,0.40084425910143734,0.9580090192386717,-1.3777803624784632,1.497272608557573,-0.5752437371067178,2.3645103497571203,-0.3959108611053246
-0.3024698471925067,-0.5198245812934299,0.4003277026509074,-0.3026485812486746,-0.5196581715322409,0.399978539880532,0.9754348959769076,-1.1901657049405607,1.1619034871224674,0.033749717908841,2.503974333508172,-0.0772617199576002
-0.31921257740306164,-0.5490313772456319,0.4001499647304807,-0.3193190991829774,-0.5488108760802813,0.39991109287233895,0.9716631673528592,-1.1129813239982544,1.0476262731279782,0.0924432928910241,2.412124491150016,-0.0770537180468586
-0.3358597487973285,-0.578439051980845,0.3996420568847914,-0.33593752985681075,-0.578262009353118,0.39959141323287234,0.95328003000862,-1.030168575054104,0.905991066285524,0.246578843838733,2.1731574143284123,0.2189099998154606
-0.35275773761237766,-0.6066506902288477,0.3998305601902967,-0.3526822494104919,-0.6065491945625922,0.3994833703430345,0.982958642498569,-0.8057884447091408,0.5257604502884345,0.5226421401655421,2.465844294006523,0.1696994546947761
-0.3517604494344452,-0.6070655020273843,0.3456227893890858,-0.3519767668460281,-0.6068222349974405,0.34538304492114363,0.9832851833568528,-1.0350067729696288,1.1811091309909747,-0.7047049897043407,2.4702881905722034,-0.3760129444070519
-0.3359985662539758,-0.5776197272624694,0.344545901620807,-0.33597829436855886,-0.5774694202317112,0.3441490240653516,0.9827117968245228,-0.9673895041879894,0.9498041883855716,0.1903718465498589,2.505198715457692,-0.0043271231447938
-0.3185901172874488,-0.5490135814166478,0.3456389570459441,-0.31881330613389774,-0.5488741408632909,0.34518147618958206,0.978459213684194,-1.1802464286557046,1.36605407118084,-0.6159527910809657,2.494254531169341,-0.2094663414250717
-0.3025823817083321,-0.5200718597831683,0.3440707265727384,-0.30259660542861966,-0.5199652763427588,0.34381830331260566,0.9551895513528584,-1.147341258608331,1.207200919273613,0.2409946673513427,2.286854722282792,0.1887229220395569
-0.2854726316634728,-0.4911640963512341,0.3451408015364296,-0.2856910474714207,-0.49093626321160555,0.34487037164491074,0.9696065765179922,-1.3110818231633854,1.5040047235076832,-0.4281749343341055,2.4857563939124496,-0.1214791875010892
-0.26914185996041223,-0.4622853338488519,0.34431028116604623,-0.2692292820794453,-0.4621283510023732,0.34413726964763625,0.9468084956440485,-1.3406699641873012,1.48344218332066,0.010447089629157,2.3141772340192084,0.1941321212172271
-0.2514818768901616,-0.4341998290193966,0.3454366330733911,-0.25178188267583174,-0.4339050982013279,0.3452562154377845,0.9166390168914368,-1.5269507629888346,1.8054898853142545,-0.664269912647367,2.1356753200561167,-0.2865231622248103
-0.2357099176877211,-0.4046578581715717,0.34436903352467807,-0.23581569733844118,-0.40448414798206733,0.3441165036246818,0.9176624068020258,-1.5180539270279398,1.6897652647149153,-0.0462823383286092,2.206561179760364,0.036200492669923
-0.21886704443718144,-0.37524419494419087,0.3452819220238051,-0.2190633019229411,-0.37510352599108626,0.3447892538557795,0.9484254048826752,-1.6147239571509795,1.8386560177132285,-0.4361758462531764,2.509895875940172,-0.1498484751320927
-0.20202343019436358,-0.346754293877867,0.3452384470531436,-0.2022419632425273,-0.3465540700908139,0.34491143454982964,0.9176226702184582,-1.729896939417216,1.9583698151359887,-0.4974048081414142,2.343729156927866,-0.2656792686273888
-0.20169363142639793,-0.3468820814344422,0.29002577014269354,-0.20191638262093636,-0.3466484300275728,0.2896771661248992,0.924369875204528,-1.6921883336328418,2.1075859155551253,-0.8307605967411256,2.390246039939256,-0.4314295266194166
-0.2181594285552239,-0.37596925979393214,0.2902471332416092,-0.21839879846449783,-0.3756912912713052,0.2898767043315413,0.9308557385933084,-1.6159998568901657,2.063136996672064,-0.9488851618388274,2.3674963593151146,-0.4571054315398397
-0.23490597799883953,-0.4051847802607586,0.289738871769455,-0.23511138775951668,-0.4049666109219122,0.2895980974948619,0.9121758710548322,-1.5505780869962338,1.96165857989949,-0.7302507212639098,2.16875266680732,-0.0270090321231992
-0.251741903748907,-0.4335720791818284,0.28999851769691054,-0.2519671389305166,-0.4333157524955409,0.28968021359305524,0.9570707099713625,-1.446243694751048,1.8564971188808128,-0.8277364203754041,2.464560964031338,-0.3604400388433109
-0.2691689068861825,-0.4622813270012241,0.2885759512404313,-0.2691659028390068,-0.46211728583668693,0.2884123720379931,0.9446249258049582,-1.2938427421682426,1.5567696842309449,-0.0057464265440265,2.295219047539123,0.0506814633539449
-0.28483070235468766,-0.49166950592401615,0.29016200321128083,-0.28508887798745397,-0.4913373441884293,0.28990835794452935,0.9629144863330676,-1.3085682557114182,1.7180002415067372,-0.9322242961104998,2.413750163713537,-0.4546568902075925
-0.3016762143235816,-0.5203273923774661,0.2900955321871463,-0.3018666829462875,-0.5200909137527829,0.28982606924997206,0.974212521851146,-1.22777093736707,1.601328682591114,-0.8920897491049606,2.4891902163771453,-0.5089408593054916
-0.3183435465806346,-0.5497058590727129,0.28977191488715465,-0.3186004583401002,-0.5494678213374911,0.28955505663189696,0.9556943327621364,-1.166122525772484,1.478043241211008,-0.6202297866009774,2.243460054296245,-0.2149088355522712
-0.335342372350376,-0.5781080327148933,0.2898406403909535,-0.3354546561203073,-0.5778924697386312,0.28955144911058667,0.9804701738408266,-1.0670970781329956,1.331470377026342,-0.6316239347093804,2.4753138114541544,-0.1231896678687949
-0.3525834836490516,-0.6071080337882296,0.2885059299643195,-0.3525384943535264,-0.6069527491058924,0.28835173908324524,0.9656454654527238,-0.8970979445532277,0.9636667397892776,0.1569467524684551,2.2567036728155943,0.0720146015951606
-0.3517591221993277,-0.6075508517990028,0.23413262224085274,-0.35191452666086515,-0.6072545547305898,0.23401477202684293,0.9703856381703302,-0.9657634171694314,1.318577237253023,-0.6816840390938586,2.309827167890332,-0.3906323647307532
-0.33555611777642375,-0.5785362977067587,0.23326202154887063,-0.335577598044235,-0.5783515540988565,0.23316758439383484,0.9536439450481023,-1.0055860375313437,1.3058350911931882,-0.235844097451995,2.176723603042989,0.0326602334112209
-0.3188178307834266,-0.5494883714227341,0.23343549103744357,-0.31889070425784327,-0.5493518062134138,0.2333229073824181,0.9542733989698736,-1.0833624633981769,1.4366780645771584,-0.3370247794663505,2.229615325102513,0.1178460387397444
-0.30164829134956384,-0.5208715703748146,0.23422896215962577,-0.3018064605873616,-0.5206329194091905,0.23401060883644434,0.9503082898679952,-1.1877314006703492,1.657162339337118,-0.7547708185445061,2.240799564932473,-0.3277073006647688
-0.2856057302393271,-0.4915265312473311,0.23337243967758042,-0.2856029336387157,-0.49140570008070605,0.23315446771307585,0.9433314677059634,-1.2148844560012824,1.6158982990464628,-0.2920274951138526,2.229855444833168,0.1998108571964798
-0.2690880863886037,-0.4622713938624047,0.2337615037287009,-0.2690410616093376,-0.4620569440335671,0.2333586493702019,0.9606395478006062,-1.2673581794389677,1.6997363145667546,-0.3832188291735581,2.443421032886836,0.0933256963262931
-0.2524189772930968,-0.4334938903223529,0.2333092687276974,-0.2523611236028224,-0.4333241909078074,0.2329818338667506,0.935600500409266,-1.3352086161158525,1.764914939213729,-0.2160974223905576,2.277937133367212,0.3081404016731675
-0.23574418515237006,-0.4045308071797316,0.23320826989148957,-0.23570117035518587,-0.40435580626477907,0.23291880010143134,0.9271681259911836,-1.4032045665980173,1.8455877548908344,-0.1973981776903941,2.2747994128032367,0.1836211209429885
-0.21869135151462157,-0.37608762412466523,0.23353639932862988,-0.21876074968913528,-0.3758513558943144,0.23336450047104484,0.9042819424002584,-1.53160710575102,2.024248335017204,-0.4863107771790096,2.1850054240758023,-0.0927122160879334
-0.20163283187987915,-0.3474001645189872,0.2341500903188123,-0.20174559677605203,-0.3471612654241162,0.23391657863974838,0.8887901440792021,-1.6384400300118056,2.1871853719747527,-0.7930817357409765,2.164653104818793,-0.2156785352623251
-0.2412076492151858,-0.32113541922634886,0.2328054106004784,-0.24107574595285305,-0.3210318748171887,0.23257487756059791,0.7502431593428556,-1.5767609460853584,2.0214036910820505,-0.1426791350706944,2.041199731681921,0.2069765433579178
-0.2611381017865696,-0.3478093335178321,0.23354470163980035,-0.2610640709463471,-0.3476077825546587,0.23325833392703385,0.8048253013122837,-1.5065598580408142,1.987211532087492,-0.411374040517606,2.2975999359672272,0.0195357019456698
-0.2802794324370526,-0.37519176463180354,0.23450607767402007,-0.2803937198905769,-0.3749263677288187,0.2342282636238617,0.8099798673636371,-1.4738521112613343,2.055021836782,-0.9711681581129712,2.268663874311116,-0.32123647167746
-0.30097230284239584,-0.4013965527830224,0.23350086400455808,-0.3009205740782024,-0.4012023685301454,0.23319515929959542,0.8210045368272421,-1.3528868908049227,1.8022204562943145,-0.3466737920092901,2.2919951576386133,-0.0625365578567356
-0.3204381178751375,-0.4288937513270188,0.23387299988003754,-0.320478410333554,-0.4286017567276237,0.23364375721180064,0.8079485338140846,-1.3292068682995006,1.8152178503969043,-0.6093967943139056,2.131585677503547,-0.1690531191985695
-0.34064004532296155,-0.4554057087933854,0.23312551485632463,-0.340623605708937,-0.45523718322694245,0.23296295395074795,0.8077355564780908,-1.2275074151284042,1.6255211221966803,-0.2529682471609948,2.0723044778433577,0.1449880908945071
