step_order,x_dif,y_dif,z_dif,rx_dif,ry_dif,rz_dif,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,x_set,y_set,z_set,rx_set,ry_set,rz_set
116,-0.26136,-0.431143,1.08043,2.89377,1.90667,1.69132,-5.22758,-2.75789,1.41176,-1.30025,2.40439,0.294507,613.57402,-3082.8211570000003,-151.12225,-68.774389,-41.273384,-80.904667
117,-0.126768,-0.553768,0.928257,3.24743,1.67833,1.50935,-4.50717,-2.89426,1.77579,-1.90815,1.19917,-0.0312346,436.937718,-3018.336532,-299.995077,-87.17164199999999,-12.042269000000001,-90.00739399999999
118,0.0803937,-0.835012,0.740633,3.18836,1.31734,1.6266,-4.3326,-3.17383,1.6359,-1.87459,1.21,0.084645,148.6823963,-2824.022788,-482.913613,-108.81422,-21.043746000000002,-97.930922
119,-0.308433,-0.459658,0.991225,3.01334,1.68831,1.58088,-5.22617,-2.84127,1.58069,-1.73487,2.21793,0.0727371,645.508633,-3043.229942,-236.58738499999998,-85.615583,-29.491621000000002,-89.17363999999999
120,-0.150125,-0.428389,1.0841,2.92038,1.24844,1.57601,-4.83525,-2.44691,1.31575,-2.34458,1.91264,-0.0437763,507.539325,-3125.782711,-137.33673000000002,-114.43808999999999,-32.972803,-99.350583
121,-0.0805601,-0.794217,0.926325,2.96025,1.43693,1.54767,-4.62484,-2.91233,1.38717,-1.74852,1.6417,0.0140021,316.3218001,-2806.251283,-298.538515,-101.787833,-30.323837,-94.623779
122,-0.395652,-0.575107,0.763111,3.27628,1.2805,1.66862,-5.19809,-3.10026,1.75605,-2.1135,1.9935,-0.174508,685.6257720000001,-2905.2109929999997,-458.00382099999996,-110.64209,-18.0805,-99.364716
123,0.0216599,-0.811433,1.16393,2.90722,1.4926,1.60437,-4.49514,-2.48507,0.73295,-1.46591,1.62122,0.0134519,215.0893401,-2824.6481670000003,-62.056796,-98.479424,-36.780921000000006,-93.939614
124,0.110728,-0.54983,0.969707,3.21833,1.79589,1.59791,-3.92938,-2.87909,1.69829,-1.6328,0.762903,-0.224174,216.27048200000002,-3103.35997,-261.052027,-79.91816899999999,-18.459571,-86.941466
125,0.337241,-0.789137,1.09462,3.18439,1.48834,1.43029,-3.91265,-2.60278,0.787347,-1.47452,0.59199,0.118572,-81.898798,-2956.484263,-132.8902,-98.146857,-10.9953927,-92.707667
126,0.246367,-0.706339,1.07364,3.7708,1.81463,1.6865,-3.87935,-2.6837,0.852054,-0.545894,0.285877,-0.598517,26.714963,-3002.872961,-158.15217,-82.489893,8.1316007,-85.624254
127,0.171545,-0.582398,0.958069,3.44667,1.57247,1.59831,-3.81178,-2.86384,1.59214,-1.86582,0.391686,-0.00431997,144.04825499999998,-3094.969302,-269.427999,-93.45020099999999,-5.7332499,-91.794578
128,0.137473,-0.885262,1.07797,3.42054,1.31877,1.44651,-4.19193,-2.54119,0.667082,-1.66078,0.676049,0.24088,69.443706,-2797.927238,-146.18625,-107.43005000000001,2.135884,-94.93906100000001
129,-0.243282,-0.511295,1.12214,3.56254,1.3502,1.62899,-4.73514,-2.47788,1.2179,-2.0952,1.22794,-0.0194705,557.4687220000001,-3018.890405,-100.789541,-105.13362,-0.07760960000000017,-96.802901
130,-0.149608,-0.847212,1.14422,2.89959,1.55668,1.49062,-4.73996,-2.52894,0.690904,-1.31762,1.75898,-4.75e-05,362.420118,-2733.097788,-82.62911,-94.064901,-30.911089,-91.99770400000001
131,-0.240221,-0.756132,1.02882,3.78422,1.37666,1.57321,-4.63814,-2.72604,1.14865,-1.76965,0.857192,0.0174487,466.82989100000003,-2788.365068,-195.57148,-103.148302,15.620757,-95.70563700000001
132,0.22277,-0.431825,0.771059,3.10103,1.61339,1.62124,-3.42987,-3.0504,2.10325,-2.07983,0.38068,-0.108998,153.80161,-3252.916675,-457.01419899999996,-90.534804,-26.858439,-90.853038
133,0.298731,-0.783576,1.037,3.45159,1.80296,1.68005,-3.9485,-2.80876,1.01491,-0.968,0.632233,-0.240104,-43.148204,-2948.1872240000002,-194.85097000000002,-80.810332,-9.7528469,-86.010048
134,0.218641,-0.885774,0.995204,3.43926,1.75494,1.66659,-4.12984,-2.85762,1.00106,-1.03754,0.795998,-0.121049,-2.9447752,-2825.375826,-235.454374,-83.38761600000001,-9.9006821,-87.283541
135,-0.172569,-0.861623,1.14,2.9734,1.34669,1.52185,-4.76099,-2.42012,0.510157,-1.45595,1.73784,-0.000729863,378.370029,-2711.3884770000004,-83.532798,-107.36869,-27.743862,-95.987335
136,-0.0455659,-0.710645,1.02376,2.89796,1.44912,1.69976,-4.62486,-2.74404,1.28919,-1.80986,1.85456,-0.00615055,314.4741759,-2894.911955,-201.57283,-102.175393,-42.546855,-96.317613
137,0.0860803,-0.847913,1.10289,3.57763,1.50013,1.5243,-4.21216,-2.59501,0.780601,-1.44268,0.589602,0.0653294,128.8686797,-2815.053487,-124.30768,-97.417149,6.0612941,-92.95118099999999
138,-0.084609,-0.763905,0.999822,2.86398,1.85113,1.54713,-4.66216,-2.9185,1.34118,-1.28896,1.77629,-0.0217679,331.341239,-2832.1036950000002,-231.603892,-74.460194,-35.709396,-85.722827
139,0.304985,-0.562575,0.930326,3.28643,1.42589,1.4746,-3.62306,-2.83684,1.55002,-2.40433,0.277415,0.510311,25.565852000000003,-3159.5906250000003,-295.09750599999995,-101.591326,-7.4624626,-93.81715799999999
140,-0.203143,-0.611639,0.850584,2.92456,1.74494,1.56387,-4.89729,-3.11004,1.77708,-1.62469,1.96186,0.0322642,495.254393,-2935.594961,-378.28109400000005,-81.624988,-33.538508,-87.896391
141,-0.0113074,-0.803757,1.12943,2.93221,1.4264,1.46069,-4.49038,-2.53861,0.856714,-1.60213,1.45068,0.0464093,246.0781774,-2821.377543,-95.744872,-102.121794,-26.956,-93.885589
142,-0.397738,-0.449614,0.844376,3.63931,1.67586,1.63626,-5.16642,-3.05113,1.87601,-1.87442,1.58933,0.0512562,724.296548,-3023.335986,-383.018466,-88.446241,3.1424025999999996,-89.363045
143,-0.234195,-0.402902,0.968057,3.49196,1.54694,1.68548,-4.8191,-2.6998,1.74284,-2.20718,1.44096,-0.00607902,588.713165,-3123.172998,-257.854787,-94.936435,-8.046471499999999,-92.55116699999999
144,0.313859,-0.544047,0.902634,2.99515,1.80675,1.45027,-3.62808,-3.03407,1.67996,-1.33815,0.5615,-0.423065,27.507883,-3178.6266530000003,-329.32775399999997,-78.802582,-23.121706,-88.542354
145,0.138919,-0.738074,0.873598,3.35017,1.54094,1.61979,-4.1114,-3.02912,1.58291,-1.73551,0.809636,0.0206559,123.243681,-2936.6073260000003,-353.744638,-95.188135,-12.454269,-92.522189
146,0.173673,-0.669966,0.97057,2.79865,1.40931,1.46315,-4.11392,-2.80452,1.46466,-1.96401,1.215,0.110662,119.44090700000001,-3010.243234,-254.67323000000002,-103.51163,-34.713868999999995,-94.506112
147,0.154696,-0.677951,0.81818,3.47644,1.37473,1.5182,-3.97192,-3.03397,1.69963,-2.2244,0.471377,0.309694,125.884204,-2998.343849,-406.53823,-104.16631,1.1542685000000001,-95.089979
148,0.0114813,-0.686794,0.87176,2.84537,1.28758,1.67878,-4.51762,-2.92322,1.60359,-2.09904,1.78297,0.0240306,269.3549687,-2936.1789059999996,-351.08833,-114.16675000000001,-43.103969,-101.589584
149,0.30321,-0.406678,0.96063,3.09022,1.34749,1.52166,-3.28845,-2.59163,1.5487,-3.0885,0.267944,0.98386,84.03413699999999,-3304.958422,-263.29749999999996,-106.70317,-20.97293,-95.81656199999999
150,-0.0488077,-0.473108,1.04155,3.61582,1.49142,1.44525,-3.95618,-2.58375,1.53965,-2.42056,0.223887,0.278315,383.2804977,-3121.3471919999997,-183.88379,-97.786504,12.97387,-92.785197
151,-0.0587564,-0.848305,1.0002,3.80589,1.29799,1.69963,-4.40415,-2.74426,1.06556,-1.78497,0.733922,0.071026,265.3522364,-2764.326495,-223.91971,-106.38352,10.195986,-99.147835
152,-0.27254,-0.498698,0.856593,3.20689,1.53986,1.58209,-5.00636,-2.97224,1.84576,-2.04702,1.80983,-0.0104592,595.3042,-3019.124202,-369.38942299999997,-95.247763,-18.488423,-92.494028
153,0.196007,-0.414979,1.17938,2.88523,1.23605,1.41479,-3.44133,-2.20631,1.00032,-2.63097,0.519284,0.713588,184.06147299999998,-3259.184021,-42.716237,-113.57373999999999,-26.295454,-95.750371
154,0.318306,-0.45024,0.719859,3.23145,1.35005,1.47301,-3.38553,-2.9358,1.92598,-3.46848,0.226132,1.30969,52.631633,-3269.5384599999998,-504.088759,-105.94369999999999,-10.2341474,-94.91220200000001
155,0.222712,-0.588604,0.736819,3.2758,1.50725,1.55681,-3.77705,-3.19335,1.96448,-2.04693,0.490111,0.109154,96.034234,-3106.257196,-489.958249,-97.074347,-13.05126,-93.058861
156,0.0814615,-0.482234,0.981663,3.0043,1.78249,1.63103,-3.97165,-2.78329,1.77046,-1.88556,1.0427,-0.154379,269.8334185,-3155.209466,-248.81552299999998,-79.222095,-32.640919000000004,-86.434843
157,-0.249402,-0.756405,1.01376,3.06677,1.74441,1.409,-4.83179,-2.86747,1.27322,-1.37426,1.60307,-0.00816089,484.693512,-2785.766795,-215.32113999999999,-82.94632200000001,-16.656368,-89.698828
158,0.177458,-0.724747,1.13601,3.09113,1.60761,1.63197,-4.12085,-2.60402,1.03076,-1.52705,1.09052,-0.0218638,94.829337,-2961.221753,-92.482928,-90.918586,-28.108786000000002,-90.95681599999999
159,0.366168,-0.58797,1.0189,3.24583,1.22771,1.74395,-3.67358,-2.63671,1.22367,-2.29407,0.674178,0.422029,-36.690553,-3154.87833,-204.03598,-114.58679,-23.342654000000003,-102.545
160,-0.109018,-0.43729,0.749643,3.06964,1.78095,1.49786,-4.46787,-3.07832,2.23138,-2.07903,1.33174,-0.0679262,462.709348,-3133.10161,-479.794033,-80.41593400000001,-21.48778,-88.316677
161,-0.251177,-0.535149,0.890356,2.79981,1.70909,1.70676,-5.13965,-3.03786,1.67186,-1.5661,2.46751,0.117256,570.086297,-2988.398651,-338.039906,-82.064138,-48.804963,-86.693476
162,-0.390655,-0.456828,0.78835,3.46189,1.32521,1.71928,-5.26431,-3.02825,1.86199,-2.22443,1.93058,-0.168956,719.5908850000001,-3018.3440720000003,-434.07133,-107.1535,-10.6684251,-98.712256
163,0.140556,-0.464974,0.837942,3.3661,1.33008,1.68551,-3.62411,-2.77319,1.89399,-2.85175,0.431497,0.490071,215.409504,-3194.327726,-385.221702,-107.23123,-14.293371,-98.26826399999999
164,-0.221618,-0.843544,0.926341,3.69394,1.60276,1.55727,-4.63705,-2.96197,1.27714,-1.4229,0.928909,-0.00435573,420.94701799999996,-2712.946856,-301.402221,-92.21079399999999,10.788267,-91.10045600000001
165,0.285461,-0.445244,0.893335,3.79376,1.3433,1.46178,-3.44374,-2.5525,1.08113,-4.4313,0.503168,2.66393,76.154942,-3261.511556,-331.756825,-105.00243,22.559158,-95.109451
166,-0.202266,-0.719918,1.1587,3.45004,1.47803,1.61111,-4.68337,-2.5089,0.906442,-1.63167,1.27283,-0.00189048,449.077646,-2836.8426820000004,-66.47497899999999,-98.63663,-6.06626,-93.820189
167,0.0139126,-0.7106,0.950918,3.51938,1.2343,1.62318,-4.25418,-2.77601,1.39804,-2.19893,0.815021,0.179092,247.1200574,-2918.9318000000003,-271.489638,-111.49783,-1.39128456,-99.369304
168,0.0955758,-0.553154,0.960059,3.73014,1.39027,1.63199,-3.84498,-2.71056,1.56518,-2.73201,0.224199,0.621449,220.87314419999998,-3095.8366459999997,-264.705949,-102.437944,9.180877,-96.062858
169,0.17918,-0.667804,1.09412,2.97752,1.44875,1.51286,-4.05007,-2.61167,1.17626,-1.84776,1.01954,0.0936084,113.08928,-3015.049796,-131.8599,-100.886845,-27.41654,-94.07291500000001
170,0.110325,-0.808999,0.821764,2.81826,1.31815,1.54206,-4.3636,-3.04584,1.53437,-1.86979,1.52662,0.0915861,132.899585,-2856.3669010000003,-402.13861399999996,-110.23128,-37.491048000000006,-97.53873
171,-0.230185,-0.707359,1.08891,2.92831,1.23092,1.44686,-4.87169,-2.54097,0.9571,-1.90057,1.81657,-0.0129364,485.482185,-2836.508641,-132.66011,-114.12261,-25.539538,-96.402501
172,0.196124,-0.634724,0.961873,3.05117,1.37856,1.58537,-3.97756,-2.79032,1.50097,-2.08755,0.955003,0.154187,108.929356,-3051.716476,-262.611783,-105.41723,-26.941253,-96.26916899999999
173,0.317644,-0.477944,0.817718,3.22939,1.73798,1.56272,-3.45262,-3.12527,1.78957,-1.13367,0.269684,-0.640103,45.910098,-3242.523956,-412.945718,-83.548874,-16.042778,-88.569165
174,-0.326005,-0.668279,1.17062,3.71482,1.6686,1.48926,-4.78865,-2.55278,0.936294,-1.42721,0.991503,-0.0014475,577.112695,-2841.873121,-57.251909,-88.859356,15.819495000000002,-90.060748
175,-0.228207,-0.760998,0.924211,3.27242,1.43297,1.601,-4.7893,-2.91327,1.4035,-1.76837,1.54505,-0.0154493,462.663407,-2788.245302,-300.23040100000003,-101.489995,-15.476923,-94.837942
176,0.300746,-0.642576,1.18591,3.47714,1.67168,1.74009,-3.7694,-2.51858,0.843668,-1.25467,0.468317,-0.157323,2.6148203,-3082.3609239999996,-43.968602,-88.103054,-12.11064,-89.12614699999999
177,0.238965,-0.705167,0.957766,3.1302,1.6662,1.65463,-4.00006,-2.93233,1.46389,-1.55637,0.95619,-0.0694936,44.403301,-3000.232833,-271.827136,-87.259544,-27.0645,-89.417725
178,0.291355,-0.633144,0.992144,2.89686,1.88557,1.50928,-3.86753,-2.92954,1.48184,-1.31719,0.955051,-0.30369,20.092036,-3084.936756,-241.051304,-72.94451600000001,-31.670233,-86.129774
179,0.0611835,-0.878311,1.0936,3.33468,1.86688,1.54542,-4.32478,-2.71975,0.86504,-0.936158,0.984776,-0.141933,146.9761365,-2776.806089,-139.15001,-76.76924100000001,-8.702009199999999,-86.41888800000001
180,0.227314,-0.830577,1.05265,3.03607,1.63859,1.39901,-4.10226,-2.75145,1.00778,-1.31148,0.895594,-0.0620258,9.3036377,-2879.3867229999996,-177.00354,-89.246634,-17.914741,-91.006845
181,0.255281,-0.663477,0.961364,3.62078,1.31026,1.45464,-3.81508,-2.66593,1.19086,-2.97521,0.238701,1.17783,31.933384,-3046.396023,-262.85650400000003,-107.21305,13.237733,-95.280368
182,0.22072,-0.437244,0.978454,3.09771,1.39484,1.46383,-3.42799,-2.60467,1.59978,-2.81328,0.283141,0.663645,150.42126,-3248.0665559999998,-245.968534,-103.63463,-17.508373,-94.259322
183,-0.374715,-0.843922,1.06364,3.43749,1.36958,1.63299,-4.95145,-2.6056,0.746107,-1.47457,1.56956,-0.0600994,570.136655,-2660.267578,-159.87304,-104.65449,-7.5321288,-96.437082
184,0.351719,-0.505867,1.06077,3.55368,1.43535,1.62164,-3.47399,-2.38902,0.913258,-3.49666,0.128253,1.77771,-1.28836719,-3228.881633,-165.46964,-100.670521,-0.5468706799999999,-94.907473
185,-0.276687,-0.854935,1.09224,3.69253,1.44701,1.52947,-4.71282,-2.59169,0.75006,-1.42722,0.978349,0.00531388,467.607167,-2683.0657650000003,-133.25438,-100.05656900000001,12.559835999999999,-93.89199500000001
186,0.293857,-0.829102,1.12732,3.20099,1.87289,1.73886,-4.06888,-2.65544,0.777678,-0.916306,1.05877,-0.15761,-50.510202,-2901.6788979999997,-106.12053999999999,-74.368279,-26.855781999999998,-82.730065
187,0.0458332,-0.545692,1.15348,2.91212,1.22176,1.45034,-4.1734,-2.35294,1.05548,-2.21273,1.17928,0.227739,279.38710679999997,-3083.618308,-68.48218,-114.78128,-26.613394,-96.817229
188,-0.153789,-0.884173,0.833542,2.82922,1.6738,1.56342,-4.7839,-3.12638,1.36756,-1.27735,1.94595,0.00624715,356.718349,-2695.596527,-394.557142,-86.01250800000001,-39.109584,-89.36275599999999
189,0.17056,-0.606402,0.833567,3.24779,1.44097,1.59632,-3.90806,-2.99886,1.80684,-2.15228,0.694153,0.141789,139.73895000000002,-3070.786298,-392.169177,-101.065322,-16.613955,-94.76689400000001
190,-0.335693,-0.665908,1.03163,3.69822,1.45046,1.74042,-4.90217,-2.73873,1.26209,-1.76933,1.37049,-0.0439075,591.844393,-2841.279892,-193.28402,-99.64689800000001,0.8736117000000001,-95.354139
191,-0.202819,-0.802526,0.763871,2.89842,1.63014,1.41737,-4.80532,-3.24383,1.64112,-1.48027,1.75262,-0.00449926,428.001869,-2756.910574,-464.08721099999997,-89.429637,-26.831196000000002,-90.928753
192,-0.333938,-0.828855,1.08454,3.82877,1.40079,1.66474,-4.79736,-2.60356,0.789311,-1.47793,1.05965,-0.0353511,530.692508,-2687.8738449999996,-140.22823,-101.68970900000001,12.834143,-96.112237
193,-0.284426,-0.617874,1.10039,3.2235,1.64011,1.55276,-4.93795,-2.67387,1.22823,-1.62646,1.69494,0.0134871,564.469586,-2903.716626,-127.22028,-89.280466,-15.939195,-90.42358
194,0.184541,-0.486193,1.10887,3.20505,1.70518,1.44701,-3.59466,-2.6283,1.32903,-1.36543,0.295985,-0.450988,165.549809,-3189.938507,-121.0924,-85.567439,-10.951613700000001,-90.01236800000001
195,-0.0961004,-0.430518,0.87016,3.3241,1.24972,1.71926,-4.36462,-2.67249,1.84955,-2.65804,1.19862,0.0664907,451.58758040000004,-3143.716082,-351.17675,-112.36392000000001,-17.794822,-101.065983
196,0.0544608,-0.838668,0.733804,3.14559,1.30006,1.50939,-4.35297,-3.17813,1.63835,-1.89751,1.16148,0.118572,170.6128592,-2811.925032,-489.464374,-109.45948,-16.92025,-96.336215
197,-0.314983,-0.771663,1.14417,3.74238,1.68824,1.56648,-4.77176,-2.58986,0.825087,-1.26375,1.02403,0.00680966,531.821043,-2747.907137,-84.422274,-88.16511799999999,12.987651999999999,-89.353284
198,-0.115705,-0.620678,1.10006,3.20186,1.72173,1.58733,-4.574,-2.68388,1.33884,-1.64331,1.38901,-0.0193508,405.264595,-2958.620822,-129.25584,-84.312213,-19.036505000000002,-88.60153799999999
199,0.19236,-0.676562,0.887487,3.37707,1.80872,1.41981,-3.92236,-3.07013,1.51735,-1.0308,0.447831,-0.45653,90.952285,-3012.433838,-344.00941700000004,-80.215264,0.5480172999999997,-88.955783
200,0.375368,-0.751814,0.784588,2.83108,1.66401,1.49448,-3.92279,-3.21888,1.60014,-1.41842,1.01818,-0.0842851,-97.60856199999999,-3002.0612859999997,-445.749028,-87.043951,-35.102503999999996,-90.190056
201,-0.111269,-0.530103,0.969028,3.05355,1.67331,1.46827,-4.53788,-2.81405,1.71725,-1.94091,1.38228,-0.0293792,432.837579,-3045.373197,-259.17981799999995,-87.030395,-20.817134,-90.24290500000001
202,0.189521,-0.898895,1.08246,3.3549,1.49616,1.56421,-4.16862,-2.60454,0.704468,-1.34269,0.808472,0.0530272,18.799666000000002,-2803.022205,-144.81619,-97.768879,-8.9005174,-93.260051
203,-0.332488,-0.833226,1.164,3.27357,1.70466,1.66463,-4.95302,-2.49953,0.537076,-1.04371,1.76945,0.0438484,536.991098,-2684.6500739999997,-64.504833,-85.446505,-19.370379,-88.380649
204,0.0214616,-0.702342,1.19474,3.35095,1.52836,1.64682,-4.28627,-2.45509,0.885801,-1.62127,1.0112,0.0162881,246.14934839999998,-2930.0765579999997,-31.756528,-95.916788,-13.939117,-92.880528
205,-0.375741,-0.496926,0.893733,3.38773,1.26041,1.40824,-5.07445,-2.83627,1.64498,-2.25141,1.51406,-0.0614279,687.3917909999999,-2986.2728740000002,-327.34968299999997,-110.73206,2.6755677999999996,-94.88839700000001
206,0.219727,-0.503844,0.718258,3.35758,1.45165,1.54623,-3.58804,-3.10345,2.07271,-2.63529,0.234127,0.485894,127.26830299999999,-3185.429356,-507.08583799999997,-100.074338,-7.5261838,-93.942697
207,-0.383434,-0.693134,0.981581,3.78601,1.83127,1.48524,-4.86376,-2.93015,1.34129,-1.30421,0.989321,0.0193991,622.2398539999999,-2797.754966,-248.244491,-81.04178300000001,20.336685,-87.433648
208,0.17401,-0.700038,1.02511,3.53289,1.87321,1.42748,-3.96154,-2.81233,1.09205,-0.596733,0.38422,-0.669181,97.57518300000001,-2983.427662,-207.25927000000001,-77.346723,9.151829,-88.090926
209,-0.060181,-0.643529,0.948923,3.25217,1.40456,1.72546,-4.49234,-2.81371,1.56131,-2.05686,1.39507,0.0102083,346.490921,-2955.876871,-275.179263,-103.64802,-23.531234,-96.950274
210,-0.330723,-0.753896,1.07462,3.28896,1.82253,1.67714,-4.9773,-2.77513,1.06113,-1.17311,1.78233,0.0916936,562.330323,-2759.1370039999997,-155.92051,-78.541375,-18.756422,-85.281787
211,0.00669551,-0.582377,0.998476,3.36313,1.34378,1.7196,-4.21812,-2.67162,1.50407,-2.23568,1.013,0.0890608,301.32074449000004,-3036.947123,-225.076516,-106.68965,-16.508841,-98.429529
212,0.379599,-0.802231,0.870013,3.35556,1.32243,1.47066,-3.87364,-2.93398,1.22174,-1.9843,0.47343,0.449246,-127.519499,-2958.717569,-354.97426299999995,-107.37492999999999,-2.8778912,-95.239885
213,0.234053,-0.469121,1.00652,3.25621,1.6188,1.58693,-3.49705,-2.76382,1.57923,-1.77088,0.260453,-0.17549,126.731657,-3222.549579,-222.03794,-90.566851,-15.927574,-90.85931
214,0.0257747,-0.403236,0.729582,2.82401,1.52364,1.50833,-3.93624,-2.87418,2.25082,-2.56987,1.05005,0.0396476,351.1219453,-3210.434764,-495.93303199999997,-96.150413,-36.157055,-92.791613
215,0.378517,-0.640476,1.00663,3.549,1.91505,1.56167,-3.68231,-2.73786,0.842158,0.0251111,0.330147,-1.11408,-74.110241,-3110.3648239999998,-227.46949,-75.588963,2.7552992000000005,-85.349542
216,0.0216138,-0.64926,0.754543,2.92235,1.2541,1.49537,-4.3648,-3.06222,1.87883,-2.27247,1.38622,0.12969,269.0869662,-2977.31454,-467.52072300000003,-113.16548999999999,-28.626224,-97.310851
217,-0.359789,-0.889568,0.939728,3.20124,1.61165,1.61398,-4.97673,-2.90878,1.04152,-1.23241,1.81758,0.0118958,544.2091889999999,-2622.119432,-287.387058,-90.91584399999999,-20.707133000000002,-90.855632
218,0.0827289,-0.724455,0.94273,3.0192,1.77596,1.41519,-4.23412,-2.9874,1.53726,-1.45924,1.0728,-0.138498,181.9456711,-2928.871345,-288.42183,-80.940076,-19.815035,-89.335613
219,-0.285689,-0.735346,1.19962,3.58436,1.25781,1.74266,-4.83002,-2.28534,0.467882,-1.61008,1.40411,-0.0899819,522.3029590000001,-2793.148554,-22.325333,-109.8861,-4.4593892,-100.77528
220,-0.216013,-0.610649,0.946916,3.1476,1.71229,1.58483,-4.83866,-2.93793,1.62758,-1.68867,1.70273,0.0189444,504.492373,-2933.346851,-281.973106,-84.656806,-22.037929,-88.750598
221,0.0983903,-0.523532,0.98053,2.8998,1.32172,1.43801,-3.97997,-2.64843,1.58257,-2.36921,0.974404,0.227823,238.8961597,-3122.808968,-242.68643999999998,-108.4897,-27.106492,-95.19222
222,0.180915,-0.526682,0.935337,3.01412,1.8941,1.48861,-3.79156,-2.96202,1.76645,-1.47073,0.759581,-0.400072,158.566665,-3148.287218,-297.531367,-73.355958,-23.781759,-86.634424
223,-0.187345,-0.537115,0.995325,3.12089,1.60404,1.72676,-4.87695,-2.79227,1.57841,-1.89256,1.911,0.0102802,505.059875,-3011.365485,-231.705935,-91.167772,-31.748061,-90.962709
224,0.228277,-0.561686,1.15325,3.08488,1.23269,1.60891,-3.8065,-2.37297,0.972936,-2.21188,0.819748,0.35266,102.233453,-3131.705314,-69.350981,-114.54705,-25.255279,-99.87698599999999
225,0.255499,-0.580656,0.881057,3.19092,1.73914,1.57266,-3.74631,-3.05206,1.72557,-1.50406,0.578047,-0.255399,69.11857,-3124.554244,-349.378647,-83.22392,-18.893463,-88.356531
226,1.49e-05,-0.666363,0.825987,3.80903,1.69568,1.47134,-4.14355,-3.13725,1.655,-1.25339,0.250333,-0.317812,269.6163451,-2955.5632370000003,-402.70009699999997,-87.724883,22.249556000000002,-89.736117
227,-0.211804,-0.427652,1.17042,3.6574,1.40203,1.56676,-4.49619,-2.35285,1.19223,-2.17897,0.837582,0.0486833,553.544124,-3107.839848,-53.667829,-102.26342199999999,8.631097,-95.075523
228,0.218165,-0.873995,0.789476,2.84366,1.81166,1.61464,-4.26252,-3.2381,1.48409,-1.15641,1.47282,-0.0956185,9.4554394,-2831.5638050000002,-442.83917599999995,-76.17564899999999,-40.75041100000001,-85.27135299999999
229,-0.0986953,-0.584824,0.851112,3.08903,1.8567,1.50724,-4.53634,-3.10277,1.90699,-1.65548,1.3927,-0.0689071,402.63400529999996,-2997.625576,-379.809912,-75.91910999999999,-20.622288,-86.95134999999999
230,0.313854,-0.535549,1.17831,3.05897,1.29806,1.63982,-3.64598,-2.3595,0.906058,-2.11591,0.704374,0.355999,31.216509000000002,-3186.030551,-45.546937,-110.91484,-28.992663,-99.130092
231,0.207817,-0.595322,0.782508,2.80483,1.62668,1.69084,-4.04301,-3.14925,1.94733,-1.88569,1.35803,-0.0305999,116.64846299999999,-3089.763978,-445.819428,-88.816554,-47.811021000000004,-90.093487
232,-0.218551,-0.492353,1.0943,2.96809,1.66936,1.41262,-4.89783,-2.63879,1.41908,-1.82291,1.77049,0.00187928,547.0554910000001,-3043.7674469999997,-133.68251,-87.185238,-22.579775,-90.515913
233,0.124879,-0.693053,0.749429,3.66699,1.54477,1.72573,-4.0327,-3.22804,1.82824,-1.78712,0.520076,0.025371,149.22570100000002,-2973.982047,-478.025079,-95.051571,-0.3573134,-92.659149
234,-0.0314828,-0.480325,0.987107,3.5914,1.30724,1.56512,-3.97311,-2.56629,1.5765,-2.75045,0.42906,0.43754,366.7767528,-3120.433675,-235.74538700000002,-107.274,5.4685958999999995,-96.89934
235,-0.335364,-0.892597,0.806323,2.8317,1.4097,1.50866,-5.00816,-3.06998,1.23287,-1.4836,2.11016,-0.0440992,524.143334,-2625.884903,-417.34427300000004,-103.62222,-35.403482000000004,-94.94516200000001
236,0.195245,-0.766216,0.86334,3.35031,1.52557,1.73411,-4.08923,-3.04622,1.54045,-1.6924,0.902214,0.0247965,62.584764,-2928.901084,-363.81158999999997,-96.184226,-18.949512,-93.32463
237,0.0635951,-0.854343,0.890881,3.50289,1.86845,1.69104,-4.30015,-3.08661,1.36674,-1.07308,0.931523,-0.106078,153.5495449,-2800.948157,-340.851901,-77.628062,-7.1095232,-84.217452
