step_order,Timestamp,x_dif,y_dif,z_dif,rx_dif,ry_dif,rz_dif,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,measurement_temperature,x_set,y_set,z_set,rx_set,ry_set,rz_set
5521,20200715184308,0.65,-0.5,0.4,1.5708,1.5708,1.43117,-1.06249,-1.40433,1.7900900000000002,-0.387014,0.6477109999999999,-3.14111,23.1800003051758,2372.234,-785.14846,-902.52669,-91.461352,-53.360715,-91.93690099999999
5522,20200715184313,0.65,-0.5,0.4,1.5708,1.5708,1.4660799999999998,-1.0687799999999998,-1.39734,1.7816900000000002,-0.385684,0.6072890000000001,-3.14066,23.1800003051758,2372.5706,-784.5783299999998,-902.50042,-91.494287,-55.33764,-91.97532600000001
5523,20200715184317,0.65,-0.5,0.4,1.5708,1.5708,1.50098,-1.07469,-1.38993,1.7725799999999998,-0.383097,0.56714,-3.14138,23.1800003051758,2372.863,-784.20757,-902.5010199999999,-91.58079499999998,-57.293624,-92.084598
5524,20200715184426,0.65,-0.5,0.4,1.5708,1.5708,1.64061,-1.09475,-1.35716,1.7324400000000002,-0.377251,0.408081,-3.14142,23.1800003051758,2373.8264,-782.47375,-902.3312,-91.69425600000001,-65.30330400000001,-92.411391
5525,20200715184430,0.65,-0.5,0.4,1.5708,1.5708,1.67552,-1.09869,-1.34809,1.7211299999999998,-0.374281,0.369001,-3.1403,23.1800003051758,2374.0238,-782.10204,-902.49136,-91.80857300000001,-67.337688,-92.441382
5526,20200715184435,0.65,-0.5,0.4,1.5708,1.5708,1.71042,-1.10243,-1.33895,1.70982,-0.373753,0.329535,-3.13999,23.1800003051758,2374.2952999999998,-781.69101,-902.4316,-91.80816300000001,-69.39987400000001,-92.55289499999999
5527,20200716152632,1.0,0.6,0.9,1.5708,1.91986,1.5708,0.478829,-0.584142,-0.00808412,-2.55028,-2.04923,-0.349146,22.9300003051758,1513.4916,-1562.8926,-416.59931,-91.958534,-61.754665,-112.56751
5528,20200716152646,1.0,0.6,0.9,1.5708,2.0944,1.5708,0.479309,-0.5921810000000001,0.00880337,-2.55897,-2.04944,-0.524062,22.9300003051758,1513.5301,-1562.8892999999998,-416.55025,-91.967764,-61.926194,-122.5618
5529,20200716152706,1.0,0.6,0.9,1.5708,2.26893,1.5708,0.479262,-0.580314,-0.0157359,-2.54646,-2.04946,-0.6996600000000001,22.9300003051758,1513.68,-1562.8645999999999,-416.38417,-91.93103400000001,-62.082166,-132.61669
5530,20200716152738,1.0,0.6,0.8,1.22173,1.5708,1.5708,0.409925,-0.174812,-0.731799,-2.23511,-1.63132,-0.000394646,22.9300003051758,1516.2383,-1557.1317,-515.7756599999999,-93.35526999999999,-81.45595900000001,-94.226506
5531,20200716152747,1.0,0.6,0.8,1.39626,1.5708,1.5708,0.446225,-0.193455,-0.682094,-2.26523,-1.84411,-0.00154335,22.9300003051758,1515.2487,-1559.8582,-516.20565,-92.3926,-71.35359000000001,-93.178802
5532,20200716152756,1.0,0.6,0.8,1.5708,1.5708,1.5708,0.479321,-0.226231,-0.596881,-2.31801,-2.04983,-0.0011366,22.9300003051758,1513.958,-1562.2848999999999,-516.3368499999999,-92.023815,-61.434252,-92.63523
5533,20200716152805,1.0,0.6,0.8,1.7453299999999998,1.5708,1.5708,0.5087689999999999,-0.281455,-0.461109,-2.39901,-2.25407,-0.00178272,22.9300003051758,1512.1942,-1564.3661,-516.6696599999999,-91.94507999999999,-51.405958999999996,-92.44925
5534,20200716152829,1.0,0.6,0.8,1.5708,0.8726649999999999,1.5708,0.479213,-0.226891,-0.596005,-2.31859,-2.05076,0.697295,22.9300003051758,1513.9394,-1562.4434999999999,-516.0769900000001,-91.91098500000001,-60.740593999999994,-52.571525
5535,20200716152836,1.0,0.6,0.8,1.5708,1.0472,1.5708,0.479286,-0.226231,-0.597145,-2.3176,-2.0497400000000003,0.5231899999999999,22.9300003051758,1513.9037,-1562.3927999999999,-516.2609,-91.993696,-60.97846700000001,-62.580473999999995
5536,20200716152912,1.0,0.6,0.8,1.5708,1.22173,1.5708,0.479141,-0.80303,0.596893,-2.93396,-2.0506900000000003,0.348351,22.9300003051758,1514.2908,-1562.0283,-516.2199599999999,-92.15168200000001,-61.02703400000001,-72.774545
5537,20200716152919,1.0,0.6,0.8,1.5708,1.39626,1.5708,0.479405,-0.802754,0.597168,-2.93509,-2.05024,0.174663,22.9300003051758,1514.2877,-1561.9621,-516.4006499999999,-92.15311100000001,-61.222308,-82.76456800000001
5538,20200716152933,1.0,0.6,0.8,1.5708,1.7453299999999998,1.5708,0.479538,-0.802658,0.596809,-2.93523,-2.05103,-0.175215,22.9300003051758,1514.4589,-1561.8935,-516.2374299999999,-92.12941000000001,-61.502806,-102.73701000000001
5539,20200716152939,1.0,0.6,0.8,1.5708,1.91986,1.5708,0.479526,-0.802334,0.596126,-2.93472,-2.05131,-0.349205,22.9300003051758,1514.3870000000004,-1561.7953,-516.1978900000001,-92.150705,-61.643696,-112.78848
5540,20200716152946,1.0,0.6,0.8,1.5708,2.0944,1.5708,0.479345,-0.8024899999999999,0.5963890000000001,-2.9349,-2.0505400000000003,-0.524026,22.9300003051758,1514.4149,-1561.6327999999999,-516.17014,-92.1465,-61.829671,-122.74839
5541,20200716152953,1.0,0.6,0.8,1.5708,2.26893,1.5708,0.479333,-0.802706,0.596917,-2.93487,-2.05062,-0.698104,22.9300003051758,1514.4589,-1561.5816,-516.3091999999999,-92.170068,-61.985287,-132.77407
5542,20200716153009,1.0,0.6,0.8,1.5708,1.5708,1.39626,0.5086609999999999,-0.727056,0.461169,-2.87495,-2.25399,-0.00162727,22.9300003051758,1512.6985,-1564.0521999999999,-516.0660400000002,-91.817248,-51.378856,-92.267674
5543,20200716153013,1.0,0.6,0.8,1.5708,1.5708,1.43117,0.503319,-0.744598,0.493437,-2.88983,-2.21356,-0.000693623,22.9300003051758,1513.0359,-1563.6508999999999,-515.9993599999999,-91.817909,-53.403172,-92.25322299999999
5544,20200716153017,1.0,0.6,0.8,1.5708,1.5708,1.4660799999999998,0.497569,-0.76076,0.522826,-2.90366,-2.17328,-0.0016988,22.9300003051758,1513.4067,-1563.1517999999999,-516.01956,-91.814373,-55.381612,-92.32760900000001
5545,20200716153022,1.0,0.6,0.8,1.5708,1.5708,1.50098,0.491806,-0.775674,0.549122,-2.91421,-2.13328,0.000299606,22.9300003051758,1513.8111,-1562.6779,-515.9340799999998,-91.95766800000001,-57.32955799999999,-92.396228
5546,20200716153026,1.0,0.6,0.8,1.5708,1.5708,1.53589,0.485756,-0.789532,0.573678,-2.92483,-2.0922,-0.00116045,22.9300003051758,1514.0905,-1562.3083,-515.97862,-92.046867,-59.346057,-92.609707
5547,20200716153035,1.0,0.6,0.8,1.5708,1.5708,1.6057,0.473066,-0.8139850000000001,0.617134,-2.94461,-2.00964,-0.00136358,22.9300003051758,1514.6825,-1561.3836999999999,-516.24961,-92.14932400000001,-63.371448,-92.77622
5548,20200716153040,1.0,0.6,0.8,1.5708,1.5708,1.64061,0.46662,-0.824951,0.635829,-2.95136,-1.96797,-0.00112468,22.9300003051758,1514.9494,-1561.1586,-516.1095599999998,-92.350598,-65.410677,-92.993551
5549,20200716153044,1.0,0.6,0.8,1.5708,1.5708,1.67552,0.4597060000000001,-0.8348260000000001,0.6530130000000001,-2.95866,-1.92566,0.000443042,22.9300003051758,1515.2213,-1560.5038,-515.92945,-92.441855,-67.42682400000001,-93.021972
5550,20200716153049,1.0,0.6,0.8,1.5708,1.5708,1.71042,0.452995,-0.843932,0.668784,-2.96616,-1.88426,-0.00122053,22.9300003051758,1515.6467,-1559.9829,-515.75794,-92.446746,-69.41575600000002,-93.14547999999999
5551,20200716153246,1.0,0.6,0.7,1.22173,1.5708,1.5708,-2.39161,-2.24737,-0.92866,0.0339824,1.16929,-0.000286881,22.9300003051758,1517.0151,-1555.1399,-615.79789,-94.244563,-81.27727900000001,-95.030207
5552,20200716153255,1.0,0.6,0.7,1.39626,1.5708,1.5708,-2.3596,-2.2722900000000004,-0.8871610000000001,0.0168614,0.962161,-0.00112468,22.9300003051758,1516.1208,-1557.9012,-615.75385,-92.666913,-71.230607,-93.38363700000001
5553,20200716153304,1.0,0.6,0.7,1.5708,1.5708,1.5708,-2.33266,-2.31217,-0.819752,-0.00923902,0.762112,-0.00209362,22.9300003051758,1514.6424,-1560.2754,-616.7837900000001,-92.180369,-61.270077,-92.795989
5554,20200716153313,1.0,0.6,0.7,1.7453299999999998,1.5708,1.5708,-2.31083,-2.36811,-0.721587,-0.053552,0.564956,0.00125685,22.9300003051758,1512.7379999999996,-1562.9762999999998,-617.4683400000002,-92.195044,-51.308921999999995,-92.595752
5555,20200716153329,1.0,0.6,0.7,1.5708,0.8726649999999999,1.5708,-2.33238,-2.31178,-0.819944,-0.0113943,0.760792,0.6987909999999999,22.9300003051758,1514.6521,-1560.4488999999999,-616.6026200000002,-92.23922900000001,-60.581686999999995,-52.802988
5556,20200716153336,1.0,0.6,0.7,1.5708,1.0472,1.5708,-2.33249,-2.31243,-0.819212,-0.0100048,0.760432,0.5230819999999999,22.9300003051758,1514.5429,-1560.3603999999998,-616.77035,-92.15773700000001,-60.71623099999999,-62.729593
5557,20200716153342,1.0,0.6,0.7,1.5708,1.22173,1.5708,-2.33225,-2.31188,-0.8198719999999999,-0.0115016,0.760205,0.349177,22.9300003051758,1514.6743,-1560.5194,-616.8403900000001,-92.31164700000001,-60.876666,-72.94174499999998
5558,20200716153349,1.0,0.6,0.7,1.5708,1.39626,1.5708,-2.33226,-2.31285,-0.818576,-0.00949032,0.759677,0.172928,22.9300003051758,1514.5814,-1560.4415999999999,-616.7581599999999,-92.13933200000001,-61.009675,-82.817704
5559,20200716153403,1.0,0.6,0.7,1.5708,1.7453299999999998,1.5708,-2.33243,-2.31223,-0.819116,-0.0110348,0.759881,-0.173875,22.9300003051758,1514.7132,-1560.1693,-616.66421,-92.281475,-61.328140000000005,-102.81747
5560,20200716153409,1.0,0.6,0.7,1.5708,1.91986,1.5708,-2.33243,-2.31185,-0.8201360000000001,-0.0107349,0.7610680000000001,-0.348823,22.9300003051758,1514.7792,-1560.2691,-616.89656,-92.31463600000001,-61.553794,-112.94883
5561,20200716153416,1.0,0.6,0.7,1.5708,2.0944,1.5708,-2.33226,-2.31248,-0.819092,-0.0099929,0.7597970000000001,-0.523093,22.9300003051758,1514.7581,-1560.2038,-616.81632,-92.22318,-61.645152,-122.76088999999999
5562,20200716153423,1.0,0.6,0.7,1.5708,2.26893,1.5708,-2.3324700000000003,-2.31287,-0.819092,-0.00738269,0.76126,-0.700761,22.9300003051758,1514.753,-1560.1578,-616.8328599999999,-92.037495,-61.881218999999994,-132.69983
5563,20200716153439,1.0,0.6,0.7,1.5708,1.5708,1.39626,-2.31077,-2.36857,-0.720843,-0.0536597,0.563768,7.190529999999999e-05,22.9300003051758,1512.7377,-1562.9077,-617.4624599999999,-92.00454400000001,-51.251371,-92.450893
5564,20200716153443,1.0,0.6,0.7,1.5708,1.5708,1.43117,-2.31474,-2.35643,-0.743092,-0.0407041,0.604085,-0.00185424,22.9300003051758,1513.0473,-1562.4559,-617.4537300000001,-91.90316100000001,-53.365213,-92.382054
5565,20200716153448,1.0,0.6,0.7,1.5708,1.5708,1.4660799999999998,-2.3186400000000003,-2.3443400000000003,-0.763997,-0.033161,0.641316,-8.32717e-05,22.9300003051758,1513.5519,-1561.9991,-617.41092,-92.02954100000001,-55.246684,-92.473268
5566,20200716153452,1.0,0.6,0.7,1.5708,1.5708,1.50098,-2.32286,-2.33297,-0.783714,-0.025606,0.680248,0.000383121,22.9300003051758,1514.0496,-1561.4068,-617.08667,-92.11399300000001,-57.203503,-92.568574
5567,20200716153456,1.0,0.6,0.7,1.5708,1.5708,1.53589,-2.32767,-2.3219,-0.8026270000000001,-0.0182784,0.721062,-0.0008133089999999,22.9300003051758,1514.3538,-1560.7243999999998,-617.0265200000002,-92.240206,-59.237395,-92.81639
5568,20200716153505,1.0,0.6,0.7,1.5708,1.5708,1.6057,-2.33732,-2.30284,-0.8354969999999999,-0.00447351,0.8002560000000001,0.000850131,22.9300003051758,1515.0026,-1559.9172999999998,-616.5947500000001,-92.38781300000001,-63.247679000000005,-92.893283
5569,20200716153509,1.0,0.6,0.7,1.5708,1.5708,1.64061,-2.3425,-2.29464,-0.84931,0.0013572,0.839298,-0.000538174,22.9300003051758,1515.2474,-1559.4109999999998,-616.23235,-92.447333,-65.216014,-93.06025299999999
5570,20200716153514,1.0,0.6,0.7,1.5708,1.5708,1.67552,-2.34793,-2.28649,-0.8634350000000001,0.00697255,0.880292,-0.000585858,22.9300003051758,1515.5928,-1558.9828,-616.1786500000001,-92.582482,-67.236304,-93.221497
5571,20200716153518,1.0,0.6,0.7,1.5708,1.5708,1.71042,-2.35373,-2.27894,-0.876108,0.0124797,0.921138,-0.00100452,22.9300003051758,1515.9762,-1558.3627999999999,-615.8820299999999,-92.65714200000001,-69.25331500000001,-93.335697
5572,20200716153548,1.0,0.6,0.6,1.22173,1.5708,1.5708,-2.39165,-2.27028,-1.06677,0.194854,1.16893,-0.000801388,22.9300003051758,1517.5998,-1554.2099999999998,-715.68106,-94.016657,-81.20866000000001,-94.84482200000001
5573,20200716153557,1.0,0.6,0.6,1.39626,1.5708,1.5708,-2.35968,-2.29217,-1.02973,0.180118,0.962437,-0.000370804,22.9300003051758,1516.7929,-1556.9598999999998,-716.20646,-92.540288,-71.22753100000001,-93.192575
5574,20200716153606,1.0,0.6,0.6,1.5708,1.5708,1.5708,-2.33244,-2.32717,-0.968623,0.153196,0.76072,0.000455026,22.9300003051758,1515.4529,-1559.3302999999999,-716.67943,-92.26366,-61.188994,-92.768821
5575,20200716153615,1.0,0.6,0.6,1.7453299999999998,1.5708,1.5708,-2.31094,-2.37536,-0.883848,0.115978,0.565928,3.59527e-05,22.9300003051758,1513.7,-1561.9490999999998,-716.6063700000002,-92.114561,-51.346433,-92.52321500000001
5576,20200716153631,1.0,0.6,0.6,1.5708,0.8726649999999999,1.5708,-2.33231,-2.32765,-0.968047,0.153723,0.759821,0.696733,22.9300003051758,1515.3123,-1559.4964,-716.6307799999998,-92.121627,-60.518739,-52.76963
5577,20200716153638,1.0,0.6,0.6,1.5708,1.0472,1.5708,-2.33242,-2.32675,-0.969151,0.1522859999999999,0.761008,0.524207,22.9300003051758,1515.4344,-1559.4702,-716.60145,-92.28882,-60.738049,-62.83356800000001
5578,20200716153644,1.0,0.6,0.6,1.5708,1.22173,1.5708,-2.33224,-2.32743,-0.968383,0.1537349999999999,0.759953,0.349189,22.9300003051758,1515.4428,-1559.5418,-716.62761,-92.178205,-60.85448600000001,-72.769271
5579,20200716153651,1.0,0.6,0.6,1.5708,1.39626,1.5708,-2.33242,-2.32709,-0.968995,0.152945,0.760289,0.174293,22.9300003051758,1515.4707,-1559.308,-716.8512000000001,-92.286862,-61.020333,-82.946357
5580,20200716153705,1.0,0.6,0.6,1.5708,1.7453299999999998,1.5708,-2.33249,-2.32742,-0.968311,0.1532079999999999,0.7602770000000001,-0.174951,22.9300003051758,1515.4485,-1559.2203,-716.6587400000002,-92.25709400000001,-61.33229,-102.85497000000001
5581,20200716153711,1.0,0.6,0.6,1.5708,1.91986,1.5708,-2.3322700000000003,-2.32738,-0.968635,0.153842,0.759857,-0.348212,22.9300003051758,1515.5814,-1559.2767999999999,-716.84831,-92.24721600000001,-61.473384,-112.81892
5582,20200716153718,1.0,0.6,0.6,1.5708,2.0944,1.5708,-2.3324700000000003,-2.32723,-0.968959,0.154441,0.76132,-0.522949,22.9300003051758,1515.5812,-1559.2247,-716.8189999999998,-92.212631,-61.710422,-122.7463
5583,20200716153725,1.0,0.6,0.6,1.5708,2.26893,1.5708,-2.33244,-2.32711,-0.968803,0.153232,0.7611399999999999,-0.697314,22.9300003051758,1515.555,-1559.1696,-716.68268,-92.273601,-61.856514,-132.84035
5584,20200716153740,1.0,0.6,0.6,1.5708,1.5708,1.39626,-2.31069,-2.37601,-0.882865,0.115607,0.56396,0.00122089,22.9300003051758,1513.6821,-1562.0358999999999,-716.63687,-91.932659,-51.255099,-92.251364
5585,20200716153745,1.0,0.6,0.6,1.5708,1.5708,1.43117,-2.31468,-2.36483,-0.902762,0.124753,0.603881,0.00116097,22.9300003051758,1514.0821,-1561.4849,-716.76395,-91.97958200000001,-53.340776,-92.34033199999999
5586,20200716153749,1.0,0.6,0.6,1.5708,1.5708,1.4660799999999998,-2.31866,-2.35531,-0.920139,0.134676,0.642696,-0.000622098,22.9300003051758,1514.3977,-1561.0619,-716.8592900000002,-91.92045200000001,-55.321093999999995,-92.33959800000001
5587,20200716153753,1.0,0.6,0.6,1.5708,1.5708,1.50098,-2.32317,-2.34513,-0.937481,0.140231,0.68224,-0.0009926,22.9300003051758,1514.7609,-1560.3914,-716.68847,-92.083439,-57.292166,-92.610533
5588,20200716153758,1.0,0.6,0.6,1.5708,1.5708,1.53589,-2.32737,-2.33613,-0.953214,0.1466839999999999,0.719874,1.19842e-05,22.9300003051758,1515.1759,-1559.8799,-716.7696900000002,-92.17446100000001,-59.174088999999995,-92.67448999999999
5589,20200716153807,1.0,0.6,0.6,1.5708,1.5708,1.6057,-2.3372,-2.31958,-0.98204,0.159456,0.799261,-0.000729863,22.9300003051758,1515.6503,-1558.9733999999999,-716.7011200000001,-92.31026,-63.180973,-92.899471
5590,20200716153811,1.0,0.6,0.6,1.5708,1.5708,1.64061,-2.34248,-2.31171,-0.995805,0.165155,0.839406,0.000287621,22.9300003051758,1516.0151,-1558.4975,-716.6783700000002,-92.422083,-65.202957,-92.97714099999999
5591,20200716153815,1.0,0.6,0.6,1.5708,1.5708,1.67552,-2.34796,-2.3045,-1.00818,0.169776,0.880231,0.00031159,22.9300003051758,1516.2802,-1558.0065,-716.59581,-92.599135,-67.219575,-93.195604
5592,20200716153820,1.0,0.6,0.6,1.5708,1.5708,1.71042,-2.35372,-2.29834,-1.01888,0.175354,0.921042,-0.000131432,22.9300003051758,1516.4952,-1557.4233,-716.2684700000002,-92.58926600000001,-69.236884,-93.207095
5593,20200716153850,1.0,0.6,0.5,1.22173,1.5708,1.5708,-2.3916,-2.31841,-1.16441,0.340238,1.1687,-0.000860993,22.9300003051758,1517.937,-1553.3901999999998,-815.88852,-94.27239999999999,-81.188614,-95.12246
5594,20200716153859,1.0,0.6,0.5,1.39626,1.5708,1.5708,-2.35962,-2.33842,-1.12905,0.324762,0.962222,-0.000334565,22.9300003051758,1517.2213,-1556.1283999999998,-816.1864400000002,-92.72319999999999,-71.20707,-93.417534
5595,20200716153908,1.0,0.6,0.5,1.5708,1.5708,1.5708,-2.3324700000000003,-2.37091,-1.0711,0.30062,0.760361,-0.00149519,22.9300003051758,1516.0631,-1558.3666999999998,-816.62433,-92.186166,-61.141653,-92.78867000000001
5596,20200716153917,1.0,0.6,0.5,1.7453299999999998,1.5708,1.5708,-2.31078,-2.41436,-0.991809,0.262796,0.563924,0.000814178,22.9300003051758,1514.5756,-1560.9226999999998,-816.29897,-92.12814,-51.224194,-92.510205
5597,20200716153933,1.0,0.6,0.5,1.5708,0.8726649999999999,1.5708,-2.33232,-2.37035,-1.07161,0.298513,0.760325,0.697905,22.9300003051758,1515.987,-1558.6417999999999,-816.45148,-92.25525300000001,-60.531461,-52.905975
5598,20200716153940,1.0,0.6,0.5,1.5708,1.0472,1.5708,-2.33237,-2.37032,-1.07167,0.298968,0.760396,0.523896,22.9300003051758,1516.0545,-1558.5883,-816.45597,-92.252553,-60.697129,-62.823147999999996
5599,20200716153946,1.0,0.6,0.5,1.5708,1.22173,1.5708,-2.33239,-2.37031,-1.07176,0.298764,0.760648,0.350302,22.9300003051758,1516.0271,-1558.5301,-816.5983,-92.30291100000001,-60.87181100000001,-72.87612800000001
5600,20200716153953,1.0,0.6,0.5,1.5708,1.39626,1.5708,-2.33242,-2.37098,-1.07096,0.300464,0.7597729999999999,0.173239,22.9300003051758,1516.0438,-1558.3546,-816.58145,-92.17538300000001,-60.980573,-82.85806999999998
5601,20200716154007,1.0,0.6,0.5,1.5708,1.7453299999999998,1.5708,-2.33224,-2.37056,-1.07135,0.299626,0.759725,-0.173719,22.9300003051758,1516.1729,-1558.4543999999999,-816.53822,-92.265307,-61.304846000000005,-102.80021
5602,20200716154013,1.0,0.6,0.5,1.5708,1.91986,1.5708,-2.3324700000000003,-2.37061,-1.07152,0.300069,0.7608159999999999,-0.348523,22.9300003051758,1516.1523,-1558.292,-816.65444,-92.26076,-61.504952,-112.86087
5603,20200716154020,1.0,0.6,0.5,1.5708,2.0944,1.5708,-2.33244,-2.3704400000000003,-1.07176,0.299806,0.760637,-0.5242180000000001,22.9300003051758,1516.2443,-1558.2174,-816.59503,-92.278878,-61.65895,-122.91093000000001
5604,20200716154027,1.0,0.6,0.5,1.5708,2.26893,1.5708,-2.3324700000000003,-2.37049,-1.07187,0.300009,0.76108,-0.697206,22.9300003051758,1516.2151,-1558.2524999999998,-816.53777,-92.255324,-61.84442,-132.81313
5605,20200716154042,1.0,0.6,0.5,1.5708,1.5708,1.39626,-2.31085,-2.41496,-0.991089,0.264711,0.564296,-0.00227338,22.9300003051758,1514.4964,-1560.8944999999999,-816.25734,-91.856588,-51.253813,-92.30830399999999
5606,20200716154047,1.0,0.6,0.5,1.5708,1.5708,1.43117,-2.31457,-2.40486,-1.0094,0.271462,0.603005,-0.000849072,22.9300003051758,1514.8534,-1560.5901999999999,-816.40937,-91.983006,-53.294612,-92.46622699999999
5607,20200716154051,1.0,0.6,0.5,1.5708,1.5708,1.4660799999999998,-2.31863,-2.39615,-1.02566,0.281229,0.641256,-0.00245268,22.9300003051758,1515.2407,-1559.9852999999998,-816.55145,-91.92345200000001,-55.233475,-92.460116
5608,20200716154056,1.0,0.6,0.5,1.5708,1.5708,1.50098,-2.32303,-2.3866,-1.04243,0.286017,0.681016,-0.00044233,22.9300003051758,1515.5465,-1559.4177,-816.58358,-92.140504,-57.216007999999995,-92.669265
5609,20200716154100,1.0,0.6,0.5,1.5708,1.5708,1.53589,-2.32751,-2.37849,-1.05711,0.292385,0.720078,-7.13507e-05,22.9300003051758,1515.7923,-1558.9008999999999,-816.60747,-92.23064000000001,-59.173891999999995,-92.771255
5610,20200716154109,1.0,0.6,0.5,1.5708,1.5708,1.6057,-2.3374200000000003,-2.36288,-1.08503,0.304929,0.800676,-0.000753705,22.9300003051758,1516.3667,-1557.9916999999998,-816.4609,-92.410567,-63.233266,-93.035494
5611,20200716154113,1.0,0.6,0.5,1.5708,1.5708,1.64061,-2.34281,-2.35598,-1.09755,0.310758,0.841324,-0.000179116,23.0550003051758,1516.5744,-1557.4668,-816.54992,-92.511004,-65.28822600000001,-93.122761
5612,20200716154118,1.0,0.6,0.5,1.5708,1.5708,1.67552,-2.34796,-2.35015,-1.10821,0.316527,0.880051,-0.0001433529999999,23.0550003051758,1516.7921,-1557.0495999999998,-816.5025400000002,-92.527213,-67.201087,-93.14060400000001
5613,20200716154122,1.0,0.6,0.5,1.5708,1.5708,1.71042,-2.35372,-2.34418,-1.11904,0.321434,0.920838,-0.00160295,23.0550003051758,1517.0529,-1556.5676999999998,-816.3935299999998,-92.63512200000001,-69.21802,-93.357936
5614,20200716154152,1.0,0.6,0.4,1.22173,1.5708,1.5708,-2.39162,-2.38821,-1.22807,0.473937,1.16872,-0.000358407,23.0550003051758,1518.6818,-1552.3977,-915.7355299999999,-94.041309,-81.17640500000003,-94.85849300000001
5615,20200716154201,1.0,0.6,0.4,1.39626,1.5708,1.5708,-2.35947,-2.40686,-1.19328,0.459097,0.961742,-0.00196201,23.0550003051758,1518.0776,-1555.2259999999999,-915.54496,-92.371409,-71.182423,-93.10166100000001
5616,20200716154210,1.0,0.6,0.4,1.5708,1.5708,1.5708,-2.33244,-2.43673,-1.1371,0.433617,0.760948,-0.00101644,23.0550003051758,1516.909,-1557.4852999999998,-915.63338,-91.996204,-61.173646999999995,-92.496097
5617,20200716154220,1.0,0.6,0.4,1.7453299999999998,1.5708,1.5708,-2.31087,-2.47625,-1.06143,0.394229,0.564692,0.0008740989999999,23.0550003051758,1515.3298,-1559.9842999999998,-915.94512,-92.099474,-51.25725,-92.468298
5618,20200716154235,1.0,0.6,0.4,1.5708,0.8726649999999999,1.5708,-2.33235,-2.43563,-1.13829,0.429966,0.760828,0.6977979999999999,23.0550003051758,1516.8687,-1557.7269,-915.44471,-92.1952,-60.555009999999996,-52.818785
5619,20200716154242,1.0,0.6,0.4,1.5708,1.0472,1.5708,-2.33237,-2.4362,-1.13773,0.43236,0.760193,0.522161,23.0550003051758,1516.9573,-1557.5671,-915.57637,-92.04594800000001,-60.675557,-62.63726600000001
5620,20200716154248,1.0,0.6,0.4,1.5708,1.22173,1.5708,-2.33236,-2.43602,-1.13773,0.430672,0.760468,0.350206,23.0550003051758,1516.8277,-1557.605,-915.5448799999999,-92.184257,-60.85213,-72.713474
5621,20200716154255,1.0,0.6,0.4,1.5708,1.39626,1.5708,-2.33236,-2.43596,-1.13785,0.431355,0.7607079999999999,0.1738849999999999,23.0550003051758,1516.9273,-1557.5640999999998,-915.53689,-92.165013,-61.024409,-82.81986300000001
5622,20200716154309,1.0,0.6,0.4,1.5708,1.7453299999999998,1.5708,-2.33237,-2.43679,-1.13703,0.4337,0.760468,-0.1769859999999999,23.0550003051758,1516.9558,-1557.4390999999998,-915.6235899999999,-91.999272,-61.332823000000005,-102.63011
5623,20200716154316,1.0,0.6,0.4,1.5708,1.91986,1.5708,-2.33238,-2.43622,-1.13782,0.432659,0.761092,-0.349301,23.0550003051758,1517.0517,-1557.4534999999998,-915.68578,-92.111985,-61.52664100000001,-112.69559000000001
5624,20200716154322,1.0,0.6,0.4,1.5708,2.0944,1.5708,-2.33242,-2.4365,-1.1374,0.43376,0.760217,-0.525259,23.0550003051758,1517.1212,-1557.2786999999998,-915.56321,-92.01787900000001,-61.647489,-122.60905000000001
5625,20200716154329,1.0,0.6,0.4,1.5708,2.26893,1.5708,-2.33219,-2.43658,-1.13722,0.432587,0.759845,-0.697996,23.0550003051758,1517.0824,-1557.4134,-915.58203,-92.069923,-61.77882300000001,-132.60643
5626,20200716154345,1.0,0.6,0.4,1.5708,1.5708,1.39626,-2.31078,-2.47684,-1.06044,0.395797,0.564488,-0.00232155,23.0550003051758,1515.264,-1560.0432999999998,-915.84861,-91.833726,-51.256969999999995,-92.285501
5627,20200716154349,1.0,0.6,0.4,1.5708,1.5708,1.43117,-2.31456,-2.46763,-1.07792,0.40299,0.603341,-0.000777547,23.0550003051758,1515.6165,-1559.6718999999998,-915.91124,-91.93763,-53.302521999999996,-92.395663
5628,20200716154353,1.0,0.6,0.4,1.5708,1.5708,1.4660799999999998,-2.3185,-2.45912,-1.09384,0.41047,0.6410520000000001,-0.000837151,23.0550003051758,1516.0539,-1559.1687,-915.764,-91.99076500000001,-55.221464999999995,-92.48142100000001
5629,20200716154358,1.0,0.6,0.4,1.5708,1.5708,1.50098,-2.32302,-2.45063,-1.11005,0.417531,0.681856,-0.000202958,23.0550003051758,1516.4359,-1558.5766999999998,-915.78121,-92.089444,-57.250107,-92.584921
5630,20200716154402,1.0,0.6,0.4,1.5708,1.5708,1.53589,-2.32744,-2.44343,-1.12371,0.424389,0.71985,-0.000179116,23.0550003051758,1516.6649,-1557.9945,-915.69105,-92.117489,-59.156563,-92.62292
5631,20200716154411,1.0,0.6,0.4,1.5708,1.5708,1.6057,-2.33739,-2.42938,-1.15052,0.43747,0.800088,0.000502963,23.0550003051758,1517.2046,-1556.9299999999998,-915.68232,-92.259479,-63.195924,-92.773652
